orig_airport,dest_airport,total_passengers,orig_lon,orig_lat,dest_lon,dest_lat,orig_state,dest_state,orig_city,dest_city
HYS,LBL,33,-99.27320099,38.84220123,-100.9599991,37.04420089999999,KS,KS,Hays,Liberal
DTW,LNK,12284,-83.35340118408203,42.212398529052734,-96.75920104980469,40.85100173950195,MI,NE,Detroit,Lincoln
ORD,LNK,52784,-87.9048,41.9786,-96.75920104980469,40.85100173950195,IL,NE,Chicago,Lincoln
BUF,LNK,124,-78.73220062,42.94049835,-96.75920104980469,40.85100173950195,NY,NE,Buffalo,Lincoln
PIT,LNK,255,-80.23290253,40.49150085,-96.75920104980469,40.85100173950195,PA,NE,Pittsburgh,Lincoln
LAS,LNK,9244,-115.1520004,36.08010101,-96.75920104980469,40.85100173950195,NV,NE,Las Vegas,Lincoln
MKE,LNK,79,-87.89659881591797,42.94720077514648,-96.75920104980469,40.85100173950195,WI,NE,Milwaukee,Lincoln
CVG,LNK,19,-84.6678009033,39.0488014221,-96.75920104980469,40.85100173950195,OH,NE,Cincinnati,Lincoln
BHM,LNK,15,-86.75350189,33.56290054,-96.75920104980469,40.85100173950195,AL,NE,Birmingham,Lincoln
CLL,LNK,117,-96.36380005,30.58860016,-96.75920104980469,40.85100173950195,TX,NE,College Station,Lincoln
SLC,LNK,133,-111.97799682617188,40.78839874267578,-96.75920104980469,40.85100173950195,UT,NE,Salt Lake City,Lincoln
OKC,LNK,465,-97.60070037841795,35.39310073852539,-96.75920104980469,40.85100173950195,OK,NE,Oklahoma City,Lincoln
PHL,LNK,250,-75.24109649658203,39.87189865112305,-96.75920104980469,40.85100173950195,PA,NE,Philadelphia,Lincoln
RFD,LNK,117,-89.09719848632812,42.19540023803711,-96.75920104980469,40.85100173950195,IL,NE,Rockford,Lincoln
SJC,LNK,122,-121.929001,37.362598,-96.75920104980469,40.85100173950195,CA,NE,San Jose,Lincoln
BWI,LNK,56,-76.668297,39.1754,-96.75920104980469,40.85100173950195,MD,NE,Baltimore,Lincoln
COU,LNK,159,-92.219597,38.8181,-96.75920104980469,40.85100173950195,MO,NE,Columbia,Lincoln
ATW,LNK,146,-88.51909637450001,44.258098602299995,-96.75920104980469,40.85100173950195,WI,NE,Appleton,Lincoln
AZA,LNK,146,-111.6549988,33.30780029,-96.75920104980469,40.85100173950195,AZ,NE,Phoenix,Lincoln
MBS,LNK,149,-84.07959747314453,43.532901763916016,-96.75920104980469,40.85100173950195,MI,NE,Saginaw,Lincoln
CMH,LNK,225,-82.891899,39.998001,-96.75920104980469,40.85100173950195,OH,NE,Columbus,Lincoln
JAC,LNK,161,-110.73799896240234,43.6072998046875,-96.75920104980469,40.85100173950195,WY,NE,Jackson,Lincoln
LAN,LNK,150,-84.58740234375,42.77870178222656,-96.75920104980469,40.85100173950195,MI,NE,Lansing,Lincoln
LBB,LNK,198,-101.822998,33.663601,-96.75920104980469,40.85100173950195,TX,NE,Lubbock,Lincoln
MEM,LNK,42,-89.97669982910156,35.04240036010742,-96.75920104980469,40.85100173950195,TN,NE,Memphis,Lincoln
CID,LNK,147,-91.71080017089844,41.88470077514648,-96.75920104980469,40.85100173950195,IA,NE,Cedar Rapids,Lincoln
GRR,LNK,256,-85.52279663,42.88079834,-96.75920104980469,40.85100173950195,MI,NE,Grand Rapids,Lincoln
CHA,LNK,130,-85.20379638671875,35.03530120849609,-96.75920104980469,40.85100173950195,TN,NE,Chattanooga,Lincoln
MCI,LNK,20,-94.713898,39.2976,-96.75920104980469,40.85100173950195,MO,NE,Kansas City,Lincoln
SBN,LNK,129,-86.31729888916016,41.70869827270508,-96.75920104980469,40.85100173950195,IN,NE,South Bend,Lincoln
SUX,LNK,15,-96.384399,42.402599,-96.75920104980469,40.85100173950195,IA,NE,Sioux City,Lincoln
SWO,LNK,41,-97.08570098877001,36.161201477051,-96.75920104980469,40.85100173950195,OK,NE,Stillwater,Lincoln
IAD,LNK,162,-77.45580292,38.94449997,-96.75920104980469,40.85100173950195,DC,NE,Washington,Lincoln
MSP,LNK,40998,-93.221802,44.882,-96.75920104980469,40.85100173950195,MN,NE,Minneapolis,Lincoln
RNO,LNK,1259,-119.76799774169922,39.49909973144531,-96.75920104980469,40.85100173950195,NV,NE,Reno,Lincoln
GYY,LNK,404,-87.41280364990234,41.61629867553711,-96.75920104980469,40.85100173950195,IN,NE,Gary,Lincoln
ALB,LNK,231,-73.80169677734375,42.74829864501953,-96.75920104980469,40.85100173950195,NY,NE,Albany,Lincoln
AUS,LNK,71,-97.6698989868164,30.194499969482425,-96.75920104980469,40.85100173950195,TX,NE,Austin,Lincoln
PIA,LNK,44,-89.6932983398,40.664199829100006,-96.75920104980469,40.85100173950195,IL,NE,Peoria,Lincoln
LAS,LBB,41433,-115.1520004,36.08010101,-101.822998,33.663601,NV,TX,Las Vegas,Lubbock
MHK,LBB,200,-96.6707992553711,39.14099884033203,-101.822998,33.663601,KS,TX,Manhattan,Lubbock
SAN,LBB,359,-117.190002441,32.7336006165,-101.822998,33.663601,CA,TX,San Diego,Lubbock
BNA,LBB,153,-86.6781997680664,36.1245002746582,-101.822998,33.663601,TN,TX,Nashville,Lubbock
CVG,LBB,47,-84.6678009033,39.0488014221,-101.822998,33.663601,OH,TX,Cincinnati,Lubbock
STL,LBB,110,-90.370003,38.748697,-101.822998,33.663601,MO,TX,St. Louis,Lubbock
DSM,LBB,46,-93.66310119628906,41.53400039672852,-101.822998,33.663601,IA,TX,Des Moines,Lubbock
CLL,LBB,295,-96.36380005,30.58860016,-101.822998,33.663601,TX,TX,College Station,Lubbock
SLC,LBB,136,-111.97799682617188,40.78839874267578,-101.822998,33.663601,UT,TX,Salt Lake City,Lubbock
COS,LBB,47,-104.700996,38.805801,-101.822998,33.663601,CO,TX,Colorado Springs,Lubbock
OKC,LBB,224,-97.60070037841795,35.39310073852539,-101.822998,33.663601,OK,TX,Oklahoma City,Lubbock
JAX,LBB,524,-81.68789672851562,30.49410057067871,-101.822998,33.663601,FL,TX,Jacksonville,Lubbock
SBA,LBB,37,-119.8399963,34.42620087,-101.822998,33.663601,CA,TX,Santa Barbara,Lubbock
LCH,LBB,274,-93.22329711914062,30.12610054016113,-101.822998,33.663601,LA,TX,Lake Charles,Lubbock
SFO,LBB,120,-122.375,37.61899948120117,-101.822998,33.663601,CA,TX,San Francisco,Lubbock
CLE,LBB,61,-81.8498001099,41.411701202399996,-101.822998,33.663601,OH,TX,Cleveland,Lubbock
SJC,LBB,219,-121.929001,37.362598,-101.822998,33.663601,CA,TX,San Jose,Lubbock
PDX,LBB,135,-122.5979996,45.58869934,-101.822998,33.663601,OR,TX,Portland,Lubbock
XNA,LBB,39,-94.306801,36.281898,-101.822998,33.663601,AR,TX,Fayetteville,Lubbock
IND,LBB,109,-86.294403,39.7173,-101.822998,33.663601,IN,TX,Indianapolis,Lubbock
LAX,LBB,320,-118.407997,33.942501,-101.822998,33.663601,CA,TX,Los Angeles,Lubbock
SAT,LBB,36,-98.469803,29.533701,-101.822998,33.663601,TX,TX,San Antonio,Lubbock
ABQ,LBB,36560,-106.609001,35.040199,-101.822998,33.663601,NM,TX,Albuquerque,Lubbock
SMF,LBB,357,-121.59100341796876,38.69540023803711,-101.822998,33.663601,CA,TX,Sacramento,Lubbock
MCI,LBB,213,-94.713898,39.2976,-101.822998,33.663601,MO,TX,Kansas City,Lubbock
LIT,LBB,64,-92.22429656979999,34.729400634799994,-101.822998,33.663601,AR,TX,Little Rock,Lubbock
SWO,LBB,256,-97.08570098877001,36.161201477051,-101.822998,33.663601,OK,TX,Stillwater,Lubbock
SJT,LBB,145,-100.49600219726562,31.35770034790039,-101.822998,33.663601,TX,TX,San Angelo,Lubbock
AUS,LBB,63832,-97.6698989868164,30.194499969482425,-101.822998,33.663601,TX,TX,Austin,Lubbock
ACT,LBB,295,-97.23049926757812,31.61129951477051,-101.822998,33.663601,TX,TX,Waco,Lubbock
RNO,LBB,618,-119.76799774169922,39.49909973144531,-101.822998,33.663601,NV,TX,Reno,Lubbock
FAR,LBB,49,-96.81580352783205,46.92070007324219,-101.822998,33.663601,ND,TX,Fargo,Lubbock
MIA,LBB,180,-80.29060363769531,25.79319953918457,-101.822998,33.663601,FL,TX,Miami,Lubbock
TUL,LBB,48,-95.88809967041016,36.19839859008789,-101.822998,33.663601,OK,TX,Tulsa,Lubbock
TUS,LBB,241,-110.94100189208984,32.116100311279304,-101.822998,33.663601,AZ,TX,Tucson,Lubbock
FOE,LBB,74,-95.6635971069,38.9509010315,-101.822998,33.663601,KS,TX,Topeka,Lubbock
DFW,LBB,132970,-97.038002,32.896801,-101.822998,33.663601,TX,TX,Dallas,Lubbock
DAL,LBB,231892,-96.851799,32.847099,-101.822998,33.663601,TX,TX,Dallas,Lubbock
IAH,LBB,60255,-95.34140014648438,29.98439979553223,-101.822998,33.663601,TX,TX,Houston,Lubbock
MAF,LBB,159,-102.2020034790039,31.9424991607666,-101.822998,33.663601,TX,TX,Midland,Lubbock
HOU,LBB,213,-95.27890015,29.64539909,-101.822998,33.663601,TX,TX,Houston,Lubbock
LNK,LBB,196,-96.75920104980469,40.85100173950195,-101.822998,33.663601,NE,TX,Lincoln,Lubbock
MSN,LBB,44,-89.3375015258789,43.13990020751953,-101.822998,33.663601,WI,TX,Madison,Lubbock
SFB,LBB,161,-81.23750305175781,28.7775993347168,-101.822998,33.663601,FL,TX,Orlando,Lubbock
COU,LBB,43,-92.219597,38.8181,-101.822998,33.663601,MO,TX,Columbia,Lubbock
SEA,LBB,130,-122.308998,47.449001,-101.822998,33.663601,WA,TX,Seattle,Lubbock
ROW,LBB,36,-104.53099822998048,33.30160140991211,-101.822998,33.663601,NM,TX,Roswell,Lubbock
GEG,LBB,104,-117.53399658203124,47.61989974975586,-101.822998,33.663601,WA,TX,Spokane,Lubbock
ICT,LBB,48,-97.433098,37.649899,-101.822998,33.663601,KS,TX,Wichita,Lubbock
PHX,LBB,116,-112.01200103759766,33.43429946899414,-101.822998,33.663601,AZ,TX,Phoenix,Lubbock
ELP,LBB,26319,-106.37799840000002,31.80719948,-101.822998,33.663601,TX,TX,El Paso,Lubbock
ORD,LBB,132,-87.9048,41.9786,-101.822998,33.663601,IL,TX,Chicago,Lubbock
LAF,MSN,43,-86.93689727783203,40.41230010986328,-89.3375015258789,43.13990020751953,IN,WI,Lafayette,Madison
TYS,MSN,17,-83.99400329999997,35.81100082,-89.3375015258789,43.13990020751953,TN,WI,Knoxville,Madison
AZO,MSN,23,-85.5521011352539,42.234901428222656,-89.3375015258789,43.13990020751953,MI,WI,Kalamazoo,Madison
LSE,MSN,197,-91.256699,43.879002,-89.3375015258789,43.13990020751953,WI,WI,La Crosse,Madison
GRB,MSN,17,-88.12960052490234,44.48509979248047,-89.3375015258789,43.13990020751953,WI,WI,Green Bay,Madison
CLE,MSN,16817,-81.8498001099,41.411701202399996,-89.3375015258789,43.13990020751953,OH,WI,Cleveland,Madison
AVL,MSN,35,-82.54180145263672,35.43619918823242,-89.3375015258789,43.13990020751953,NC,WI,Asheville,Madison
CMI,MSN,273,-88.27809906,40.03919983,-89.3375015258789,43.13990020751953,IL,WI,Champaign,Madison
JFK,MSN,173,-73.7789,40.639801,-89.3375015258789,43.13990020751953,NY,WI,New York,Madison
LGA,MSN,16420,-73.87259674,40.77719879,-89.3375015258789,43.13990020751953,NY,WI,New York,Madison
SJC,MSN,106,-121.929001,37.362598,-89.3375015258789,43.13990020751953,CA,WI,San Jose,Madison
SAV,MSN,18,-81.20210266,32.12760162,-89.3375015258789,43.13990020751953,GA,WI,Savannah,Madison
PDX,MSN,198,-122.5979996,45.58869934,-89.3375015258789,43.13990020751953,OR,WI,Portland,Madison
SYR,MSN,27,-76.1063003540039,43.11119842529297,-89.3375015258789,43.13990020751953,NY,WI,Syracuse,Madison
ATL,MSN,16477,-84.428101,33.6367,-89.3375015258789,43.13990020751953,GA,WI,Atlanta,Madison
BZN,MSN,30,-111.1529999,45.77750015,-89.3375015258789,43.13990020751953,MT,WI,Bozeman,Madison
IAH,MSN,238,-95.34140014648438,29.98439979553223,-89.3375015258789,43.13990020751953,TX,WI,Houston,Madison
DTW,MSN,152390,-83.35340118408203,42.212398529052734,-89.3375015258789,43.13990020751953,MI,WI,Detroit,Madison
ORD,MSN,158143,-87.9048,41.9786,-89.3375015258789,43.13990020751953,IL,WI,Chicago,Madison
YIP,MSN,119,-83.53040314,42.23789978,-89.3375015258789,43.13990020751953,MI,WI,Detroit,Madison
DBQ,MSN,36,-90.70950317,42.40200043,-89.3375015258789,43.13990020751953,IA,WI,Dubuque,Madison
FLL,MSN,249,-80.152702,26.072599,-89.3375015258789,43.13990020751953,FL,WI,Fort Lauderdale,Madison
SLC,MSN,443,-111.97799682617188,40.78839874267578,-89.3375015258789,43.13990020751953,UT,WI,Salt Lake City,Madison
COS,MSN,62,-104.700996,38.805801,-89.3375015258789,43.13990020751953,CO,WI,Colorado Springs,Madison
ACY,MSN,114,-74.57720184326172,39.45759963989258,-89.3375015258789,43.13990020751953,NJ,WI,Atlantic City,Madison
PHL,MSN,86,-75.24109649658203,39.87189865112305,-89.3375015258789,43.13990020751953,PA,WI,Philadelphia,Madison
IND,MSN,144,-86.294403,39.7173,-89.3375015258789,43.13990020751953,IN,WI,Indianapolis,Madison
SFO,MSN,129,-122.375,37.61899948120117,-89.3375015258789,43.13990020751953,CA,WI,San Francisco,Madison
SCE,MSN,215,-77.84870147710002,40.8493003845,-89.3375015258789,43.13990020751953,PA,WI,State College,Madison
OKC,MSN,22,-97.60070037841795,35.39310073852539,-89.3375015258789,43.13990020751953,OK,WI,Oklahoma City,Madison
MEM,MSN,14834,-89.97669982910156,35.04240036010742,-89.3375015258789,43.13990020751953,TN,WI,Memphis,Madison
LNK,MSN,70,-96.75920104980469,40.85100173950195,-89.3375015258789,43.13990020751953,NE,WI,Lincoln,Madison
MSN,MSN,47,-89.3375015258789,43.13990020751953,-89.3375015258789,43.13990020751953,WI,WI,Madison,Madison
LAN,MSN,238,-84.58740234375,42.77870178222656,-89.3375015258789,43.13990020751953,MI,WI,Lansing,Madison
MCO,MSN,674,-81.30899810791016,28.429399490356445,-89.3375015258789,43.13990020751953,FL,WI,Orlando,Madison
GRK,MSN,82,-97.8289031982,31.067199706999997,-89.3375015258789,43.13990020751953,TX,WI,Killeen,Madison
MSO,MSN,83,-114.0910034,46.91630173,-89.3375015258789,43.13990020751953,MT,WI,Missoula,Madison
CMH,MSN,214,-82.891899,39.998001,-89.3375015258789,43.13990020751953,OH,WI,Columbus,Madison
GPT,MSN,41,-89.07009887695312,30.40730094909668,-89.3375015258789,43.13990020751953,MS,WI,Gulfport,Madison
BDL,MSN,27,-72.68319702149999,41.9388999939,-89.3375015258789,43.13990020751953,CT,WI,Hartford,Madison
LCK,MSN,143,-82.927803,39.813801,-89.3375015258789,43.13990020751953,OH,WI,Columbus,Madison
ROA,MSN,122,-79.975403,37.3255,-89.3375015258789,43.13990020751953,VA,WI,Roanoke,Madison
PHX,MSN,308,-112.01200103759766,33.43429946899414,-89.3375015258789,43.13990020751953,AZ,WI,Phoenix,Madison
SEA,MSN,117,-122.308998,47.449001,-89.3375015258789,43.13990020751953,WA,WI,Seattle,Madison
RDU,MSN,19,-78.7874984741211,35.877601623535156,-89.3375015258789,43.13990020751953,NC,WI,Raleigh,Madison
TTN,MSN,37,-74.8134994506836,40.27669906616211,-89.3375015258789,43.13990020751953,NJ,WI,Trenton,Madison
ATW,MSN,46,-88.51909637450001,44.258098602299995,-89.3375015258789,43.13990020751953,WI,WI,Appleton,Madison
STL,MSN,24901,-90.370003,38.748697,-89.3375015258789,43.13990020751953,MO,WI,St. Louis,Madison
CVG,MSN,25713,-84.6678009033,39.0488014221,-89.3375015258789,43.13990020751953,OH,WI,Cincinnati,Madison
MHT,MSN,98,-71.435699,42.932598,-89.3375015258789,43.13990020751953,NH,WI,Manchester,Madison
BHM,MSN,18,-86.75350189,33.56290054,-89.3375015258789,43.13990020751953,AL,WI,Birmingham,Madison
MKE,MSN,38654,-87.89659881591797,42.94720077514648,-89.3375015258789,43.13990020751953,WI,WI,Milwaukee,Madison
SAN,MSN,155,-117.190002441,32.7336006165,-89.3375015258789,43.13990020751953,CA,WI,San Diego,Madison
RST,MSN,78,-92.5,43.90829849243164,-89.3375015258789,43.13990020751953,MN,WI,Rochester,Madison
LAS,MSN,232,-115.1520004,36.08010101,-89.3375015258789,43.13990020751953,NV,WI,Las Vegas,Madison
BNA,MSN,164,-86.6781997680664,36.1245002746582,-89.3375015258789,43.13990020751953,TN,WI,Nashville,Madison
RIV,MSN,169,-117.259003,33.880699,-89.3375015258789,43.13990020751953,CA,WI,Riverside,Madison
ROC,MSN,48,-77.67240142822266,43.118900299072266,-89.3375015258789,43.13990020751953,NY,WI,Rochester,Madison
RAP,MSN,83,-103.05699920654295,44.0452995300293,-89.3375015258789,43.13990020751953,SD,WI,Rapid City,Madison
PIT,MSN,75,-80.23290253,40.49150085,-89.3375015258789,43.13990020751953,PA,WI,Pittsburgh,Madison
PVD,MSN,34,-71.42040300000002,41.732601,-89.3375015258789,43.13990020751953,RI,WI,Providence,Madison
MSP,MSN,134324,-93.221802,44.882,-89.3375015258789,43.13990020751953,MN,WI,Minneapolis,Madison
SGF,MSN,45,-93.38860321,37.24570084,-89.3375015258789,43.13990020751953,MO,WI,Springfield,Madison
LAX,MSN,284,-118.407997,33.942501,-89.3375015258789,43.13990020751953,CA,WI,Los Angeles,Madison
FSD,MSN,26,-96.741897583,43.5820007324,-89.3375015258789,43.13990020751953,SD,WI,Sioux Falls,Madison
XNA,MSN,4,-94.306801,36.281898,-89.3375015258789,43.13990020751953,AR,WI,Fayetteville,Madison
GRR,MSN,87,-85.52279663,42.88079834,-89.3375015258789,43.13990020751953,MI,WI,Grand Rapids,Madison
CID,MSN,189,-91.71080017089844,41.88470077514648,-89.3375015258789,43.13990020751953,IA,WI,Cedar Rapids,Madison
DCA,MSN,10505,-77.037697,38.8521,-89.3375015258789,43.13990020751953,DC,WI,Washington,Madison
MCI,MSN,8360,-94.713898,39.2976,-89.3375015258789,43.13990020751953,MO,WI,Kansas City,Madison
IAD,MSN,45,-77.45580292,38.94449997,-89.3375015258789,43.13990020751953,DC,WI,Washington,Madison
BMG,MSN,205,-86.61669921875,39.14599990844727,-89.3375015258789,43.13990020751953,IN,WI,Bloomington,Madison
GFK,MSN,77,-97.176102,47.949299,-89.3375015258789,43.13990020751953,ND,WI,Grand Forks,Madison
EWR,MSN,10874,-74.168701171875,40.69250106811523,-89.3375015258789,43.13990020751953,NJ,WI,Newark,Madison
CWA,MSN,57,-89.6668014526,44.7775993347,-89.3375015258789,43.13990020751953,WI,WI,Wausau,Madison
DFW,MSN,34116,-97.038002,32.896801,-89.3375015258789,43.13990020751953,TX,WI,Dallas,Madison
BOS,MSN,51,-71.00520325,42.36429977,-89.3375015258789,43.13990020751953,MA,WI,Boston,Madison
DLH,MSN,34,-92.19360351559999,46.8420982361,-89.3375015258789,43.13990020751953,MN,WI,Duluth,Madison
DAY,MSN,11,-84.21939849853516,39.90240097045898,-89.3375015258789,43.13990020751953,OH,WI,Dayton,Madison
FAT,MSN,147,-119.718002,36.776199,-89.3375015258789,43.13990020751953,CA,WI,Fresno,Madison
ALB,MSN,41,-73.80169677734375,42.74829864501953,-89.3375015258789,43.13990020751953,NY,WI,Albany,Madison
OMA,MSN,193,-95.894096,41.3032,-89.3375015258789,43.13990020751953,NE,WI,Omaha,Madison
TPA,MSN,860,-82.533203125,27.975500106811523,-89.3375015258789,43.13990020751953,FL,WI,Tampa,Madison
AUS,MSN,38,-97.6698989868164,30.194499969482425,-89.3375015258789,43.13990020751953,TX,WI,Austin,Madison
FAR,MSN,100,-96.81580352783205,46.92070007324219,-89.3375015258789,43.13990020751953,ND,WI,Fargo,Madison
TUL,MSN,40,-95.88809967041016,36.19839859008789,-89.3375015258789,43.13990020751953,OK,WI,Tulsa,Madison
RNO,MSN,90,-119.76799774169922,39.49909973144531,-89.3375015258789,43.13990020751953,NV,WI,Reno,Madison
MIA,MSN,122,-80.29060363769531,25.79319953918457,-89.3375015258789,43.13990020751953,FL,WI,Miami,Madison
CAK,MSN,35,-81.44219970703125,40.916099548339844,-89.3375015258789,43.13990020751953,OH,WI,Akron,Madison
PDX,MFR,83917,-122.5979996,45.58869934,-122.8730010986328,42.37419891357422,OR,OR,Portland,Medford
PHX,MFR,12886,-112.01200103759766,33.43429946899414,-122.8730010986328,42.37419891357422,AZ,OR,Phoenix,Medford
SEA,MFR,31226,-122.308998,47.449001,-122.8730010986328,42.37419891357422,WA,OR,Seattle,Medford
AZA,MFR,2151,-111.6549988,33.30780029,-122.8730010986328,42.37419891357422,AZ,OR,Phoenix,Medford
RDD,MFR,6,-122.2929993,40.50899887,-122.8730010986328,42.37419891357422,CA,OR,Redding,Medford
GRK,MFR,123,-97.8289031982,31.067199706999997,-122.8730010986328,42.37419891357422,TX,OR,Killeen,Medford
OAK,MFR,91,-122.221001,37.721298,-122.8730010986328,42.37419891357422,CA,OR,Oakland,Medford
LAS,MFR,18704,-115.1520004,36.08010101,-122.8730010986328,42.37419891357422,NV,OR,Las Vegas,Medford
LAX,MFR,32442,-118.407997,33.942501,-122.8730010986328,42.37419891357422,CA,OR,Los Angeles,Medford
FSD,MFR,51,-96.741897583,43.5820007324,-122.8730010986328,42.37419891357422,SD,OR,Sioux Falls,Medford
SMF,MFR,124,-121.59100341796876,38.69540023803711,-122.8730010986328,42.37419891357422,CA,OR,Sacramento,Medford
SLC,MFR,28714,-111.97799682617188,40.78839874267578,-122.8730010986328,42.37419891357422,UT,OR,Salt Lake City,Medford
SFO,MFR,62912,-122.375,37.61899948120117,-122.8730010986328,42.37419891357422,CA,OR,San Francisco,Medford
LMT,MFR,38,-121.733002,42.156101,-122.8730010986328,42.37419891357422,OR,OR,Klamath Falls,Medford
RDM,MFR,174,-121.1500015,44.2541008,-122.8730010986328,42.37419891357422,OR,OR,Bend,Medford
RNO,MFR,32,-119.76799774169922,39.49909973144531,-122.8730010986328,42.37419891357422,NV,OR,Reno,Medford
EUG,MFR,4418,-123.21199798583984,44.12459945678711,-122.8730010986328,42.37419891357422,OR,OR,Eugene,Medford
PIT,MEM,44623,-80.23290253,40.49150085,-89.97669982910156,35.04240036010742,PA,TN,Pittsburgh,Memphis
LEX,MEM,22759,-84.60590362548828,38.0364990234375,-89.97669982910156,35.04240036010742,KY,TN,Lexington,Memphis
SAN,MEM,11837,-117.190002441,32.7336006165,-89.97669982910156,35.04240036010742,CA,TN,San Diego,Memphis
BNA,MEM,67878,-86.6781997680664,36.1245002746582,-89.97669982910156,35.04240036010742,TN,TN,Nashville,Memphis
MKE,MEM,90941,-87.89659881591797,42.94720077514648,-89.97669982910156,35.04240036010742,WI,TN,Milwaukee,Memphis
PNS,MEM,45087,-87.1866,30.4734,-89.97669982910156,35.04240036010742,FL,TN,Pensacola,Memphis
LAS,MEM,45273,-115.1520004,36.08010101,-89.97669982910156,35.04240036010742,NV,TN,Las Vegas,Memphis
SNA,MEM,149,-117.8679962,33.67570114,-89.97669982910156,35.04240036010742,CA,TN,Santa Ana,Memphis
GSO,MEM,38258,-79.93730163574219,36.097801208496094,-89.97669982910156,35.04240036010742,NC,TN,Greensboro,Memphis
STL,MEM,67934,-90.370003,38.748697,-89.97669982910156,35.04240036010742,MO,TN,St. Louis,Memphis
CVG,MEM,45275,-84.6678009033,39.0488014221,-89.97669982910156,35.04240036010742,OH,TN,Cincinnati,Memphis
DSM,MEM,50026,-93.66310119628906,41.53400039672852,-89.97669982910156,35.04240036010742,IA,TN,Des Moines,Memphis
CHS,MEM,27815,-80.04049683,32.89860153,-89.97669982910156,35.04240036010742,SC,TN,Charleston,Memphis
BHM,MEM,55086,-86.75350189,33.56290054,-89.97669982910156,35.04240036010742,AL,TN,Birmingham,Memphis
HSV,MEM,38619,-86.775100708008,34.637199401855,-89.97669982910156,35.04240036010742,AL,TN,Huntsville,Memphis
EVV,MEM,27742,-87.53240203860001,38.0369987488,-89.97669982910156,35.04240036010742,IN,TN,Evansville,Memphis
GLH,MEM,6115,-90.98560333251952,33.482898712158196,-89.97669982910156,35.04240036010742,MS,TN,Greenville,Memphis
CRW,MEM,39,-81.59320068359375,38.37310028076172,-89.97669982910156,35.04240036010742,WV,TN,Charleston,Memphis
