l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
69149,40565,15536,400000,6,,50,,,,9157.68024363715,,,,,"","SRID=4326;LINESTRING(-2.41990252799047 55.9509576537778,-2.53975542990011 55.9152790271574)"
77906,45977,53776,,,,,,,,5276.65373513455,,,,,"","SRID=4326;LINESTRING(12.6852856809551 38.0585167539702,12.6492616504293 38.0394279290301)"
4625,23709,22065,400000,3,,,,,,332.88474890669,,,,,"","SRID=4326;LINESTRING(-8.77882357380537 40.1190508083768,-8.77646508486149 40.1217120468462)"
70238,54510,50089,380000,3;6,,,Sils - Soazza,,,53712.8617743467,,,,,"","SRID=4326;LINESTRING(9.46668364712264 46.7045147993341,9.21349390843767 46.3402503317207)"
77922,45977,19975,,3,,,,,,5444.61563136878,,,,,"","SRID=4326;LINESTRING(12.6852856809551 38.0585167539702,12.6455454242555 38.0699520422799)"
4704,821,63067,,,,,,,,332.071245037327,,,,,"","SRID=4326;LINESTRING(19.2390588093618 49.788104198997,19.2387358509231 49.7848042503892)"
48633,61167,67252,380000,,,,,,,19.670133055654,,,,,"","SRID=4326;LINESTRING(12.5441131651707 42.0058083071214,12.5438676556035 42.0058605737136)"
25214,10519,64623,,,,,,,,247.854289971634,,,,,"","SRID=4326;LINESTRING(3.36396366288952 50.0848263654316,3.36193965075713 50.0832343982093)"
19029,9192,30052,225000,6;3;3,,,,RTE,,8904.04875011382,,,,,"","SRID=4326;LINESTRING(-0.0436745341187961 48.7582785878251,-0.0689940274184589 48.6796708014284)"
2502,43489,21898,220000,3,,,,,,110.762785402439,,,,,"","SRID=4326;LINESTRING(44.4227723939877 48.7620128790645,44.4232899530277 48.7644328426882)"
9473,38612,55255,,,,,"Казичене - ТЕЦ ""Софиа - Изток""",,,3830.15694034941,,,,,"","SRID=4326;LINESTRING(23.4711843515385 42.6489830544096,23.4173639494411 42.6514773688993)"
51718,67687,67629,380000;110000,12,4;1,,,TenneT;EON_Netz,Leitung 3005,8970.49323943782,,,,,"","SRID=4326;LINESTRING(8.64750110820815 50.607532710775,8.53104908432966 50.5956420097163)"
69557,64939,15761,330000,3,2,,,,Л-241,179566.791655251,,,,,"","SRID=4326;LINESTRING(34.7429275182572 47.4179475877053,33.3842022304592 46.7534385487566)"
17465,8816,56784,225000,3,,,,RTE,,68283.0288150187,,,,,"","SRID=4326;LINESTRING(-1.41195386368638 46.634331033942,-1.12466378625912 46.1844725678393)"
11256,45652,54128,400000,3,,,,,,135675.27970496,,,,,"","SRID=4326;LINESTRING(18.6063833026348 44.4811888154904,17.1604398214917 44.8594586252161)"
41781,26373,66415,,,,,,,,163.75089553431,,,,,"","SRID=4326;LINESTRING(9.50520499563708 62.6121663066721,9.50759101086323 62.61315359165)"
9648,5675,54279,400000,3,,50,,Red Eléctrica de España,,45563.9684959875,,,,,"","SRID=4326;LINESTRING(-4.55602496771947 42.071753465659,-4.93759178518029 41.7894087912987)"
52111,61649,27683,380000;220000;110000,12,4;2;1,,,RWE,4316,9771.88632327572,,,,,"","SRID=4326;LINESTRING(7.74029915030895 51.5170029110147,7.85885889133857 51.5590544803004)"
8800,56688,55237,150000;220000;220000;150000,3;6,,,Rotonda-Senise;Rotonda-Pisticci,,23.142,32200.0252488602,,,,,"","SRID=4326;LINESTRING(16.2838016692539 40.1575362097565,16.025420615606 39.963817647146)"
6075,21151,22210,400000,6,,50,,Red Eléctrica de España,,644.00732577187,,,,,"","SRID=4326;LINESTRING(-5.38988968864616 36.1840421488301,-5.38161579136945 36.1913671153659)"
7264,39744,20343,,3,,,,,,9123.11394008635,,,,,"","SRID=4326;LINESTRING(12.3325168947427 42.067432860631,12.2410595421295 42.0539084360211)"
7359,54378,20160,220000,3,,,DV Melina - TE Rijeka,,,5805.10330666306,,,,,"","SRID=4326;LINESTRING(14.5640241726802 45.316279602188,14.5214435248182 45.2865462291202)"
32937,65290,25282,220000,6,,,,,,808.984433234494,,,,,"","SRID=4326;LINESTRING(8.31996789960131 46.5038361669265,8.3150731592812 46.4978788624114)"
81057,32501,6378,110000,6,,,,,,321.754686411485,,,,,"","SRID=4326;LINESTRING(10.316979729388 47.9577840716546,10.3117777476292 47.9589819525546)"
13041,5641,21070,400000,3,2,50,,RTE,,7171.92321568007,,,,,"","SRID=4326;LINESTRING(2.16032266629917 50.9491063138687,2.1345705434967 51.0128021104739)"
15161,42979,63557,220000,6,,,,,,559.169812423549,,,,,"","SRID=4326;LINESTRING(-6.27377885904152 41.9973239036163,-6.26584190270251 41.9981592993022)"
29863,12052,58725,220000,3,,,,Red Eléctrica de España,,7761.36706535506,,,,,"","SRID=4326;LINESTRING(-6.53246358335059 42.7672147446309,-6.49170621290397 42.8280907871987)"
17233,362,63802,,,,,,,,90.0280791101012,,,,,"","SRID=4326;LINESTRING(14.4596055778694 50.652318994696,14.4598553095184 50.6534062037848)"
63843,15133,46251,400000,3,1,50,Szolnok - Békéscsaba,,,112886.476750224,,,,,"","SRID=4326;LINESTRING(20.1479717705165 47.2053084162768,21.0142677457478 46.7068539071569)"
14454,39004,56370,225000,,,,,,,9806.97489118306,,,,,"","SRID=4326;LINESTRING(7.79916714199418 48.5246478461561,7.69937100764918 48.5140972968451)"
41561,26348,32370,,,,,,,,3229.8954380279,,,,,"","SRID=4326;LINESTRING(7.94102033436012 59.4635043921749,7.97650872881691 59.4844304919989)"
25033,5718,24056,225000,,,,,RTE,,9109.01569137454,,,,,"","SRID=4326;LINESTRING(3.97533187209365 49.2361199429001,3.85496849601049 49.2454874632812)"
79893,34010,5624,400000,,,,,RTE,,1174.54006670723,,,,,"","SRID=4326;LINESTRING(4.68723892178932 45.830869688841,4.68992863396612 45.818783045723)"
12783,27934,54955,220000,3,2,50,,Amprion,,329.927221312754,,,,,"","SRID=4326;LINESTRING(7.31396545383045 52.4757946129496,7.30534459801476 52.4800010371722)"
29217,23803,64930,,3,,,,,,23.820202605128,,,,,"","SRID=4326;LINESTRING(30.6555675531908 50.5292354918838,30.6559213995812 50.5292388039449)"
37493,25809,25810,380000,3,3,50,,TenneT,,226.031830714696,,,,,"","SRID=4326;LINESTRING(4.22077056454152 51.4299331091174,4.22403701857764 51.4299956133025)"
30652,29806,58839,220000,3,,,,,,6671.10207175569,,,,,"","SRID=4326;LINESTRING(-2.60792605078591 42.8982203147161,-2.6603630495397 42.9375101084964)"
29651,24803,24813,400000,3,,,,Red Eléctrica de España,,63381.6180904623,,,,,"","SRID=4326;LINESTRING(-5.89944811389384 43.3063523572108,-5.63652075237406 42.8095638635278)"
4546,8941,55973,220000,3,,,,,,241.186567164068,,,,,"","SRID=4326;LINESTRING(-7.66227132860879 41.1018656044765,-7.66042565411281 41.1054639801606)"
18734,14303,30017,400000,3,,,,RTE,,155.046972232417,,,,,"","SRID=4326;LINESTRING(6.0015820311483 45.3846755543963,6.00433432848929 45.3850058064224)"
65435,25269,13404,,,,,,,,5565.43406660179,,,,,"","SRID=4326;LINESTRING(27.1439978611776 44.5869423961136,27.1773742703754 44.6221373992516)"
14614,34359,22476,220000;110000,6,2;1,50,220 kV Kondelwald;220 kV Kondelwald; 110 kV Pünderich;220 kV Kondelwald; 110 kV Pünderich,Amprion,2409,6281.5374188442,,,,,"","SRID=4326;LINESTRING(6.99532296142208 50.0106438937162,7.0624587338438 50.0424148000552)"
24570,44250,30560,90000;225000;225000;90000,3;6,,,,RTE,,2307.29754144073,,,,,"","SRID=4326;LINESTRING(0.833016729908143 49.3800360000065,0.865497760665482 49.3757672969352)"
28528,50630,64863,,,,,,RTE,,93.0323419788197,,,,,"","SRID=4326;LINESTRING(6.72639657348705 45.921501648347,6.72682182305893 45.9187847023176)"
64245,12546,46523,,,,,,,,6283.31280423862,,,,,"","SRID=4326;LINESTRING(25.2859942043347 43.9645383572924,25.3376280426405 43.9537416437405)"
15006,22526,29559,,,,,,,,8225.43271610745,,,,,"","SRID=4326;LINESTRING(17.1105901260114 60.6264488890221,17.2527813980627 60.6431683878702)"
51963,55902,33652,,,,,,,,2531.23317217667,,,,,"","SRID=4326;LINESTRING(9.08281174375633 50.088797362496,9.06617747537328 50.0694324936914)"
40459,59953,60099,380000;110000,9,4;2,50,380 kV Röhe Nord,RWE,,363.120020451912,,,,,"","SRID=4326;LINESTRING(6.29241388914371 50.8301360999257,6.29751245720179 50.8306860162597)"
22513,22069,23670,220000;110000,6,,50,220 kV;110 kV,RWE,,10785.974720393,,,,,"","SRID=4326;LINESTRING(8.9280760717743 49.6630982094795,8.94431382056019 49.572597598781)"
65346,20494,13347,150000,,,,,RTE,,18828.9671934237,,,,,"","SRID=4326;LINESTRING(6.41820086156077 45.6619418841104,6.3192070741819 45.5267723232683)"
21779,43036,57442,220000,6,,,,,,768.823470999744,,,,,"","SRID=4326;LINESTRING(-0.815022913285238 37.8592270081997,-0.823340004044809 37.8637622878805)"
40350,32205,60083,110000,6,2,50,110kV Leithe Ost+West,RWE,4170,205.759870340568,,,,,"","SRID=4326;LINESTRING(7.120626085795 51.4503912127919,7.1201015595006 51.4485597154041)"
73355,48734,18013,220000,3,,,,,,10202.5329534778,,,,,"","SRID=4326;LINESTRING(20.5875314182341 44.7360274819195,20.4654610197798 44.7205159912526)"
7056,43074,28171,,,,,,,,8569.87967969555,,,,,"","SRID=4326;LINESTRING(17.0461564418817 40.9280835292618,16.9693687653982 40.980279758296)"
65516,39682,13457,380000,3,3,,,,21.330,53562.7360190259,,,,,"","SRID=4326;LINESTRING(14.7166502771269 41.1147487679958,15.2564721552637 41.3424880266708)"
21187,23460,23455,330000,3,,50,,,,247.913138427337,,,,,"","SRID=4326;LINESTRING(37.1076151225945 47.9878901876407,37.1042916255379 47.9881074120645)"
65162,47135,47141,420000,3,2,50,Bamble-Rød;Bamble-Rod,Statnett,,22398.8084718916,,,,,"","SRID=4326;LINESTRING(9.5437700351399 59.2725457136094,9.47628127612826 59.1294933949596)"
9937,9276,20435,400000,6,,,,,,63478.8555626971,,,,,"","SRID=4326;LINESTRING(22.4512951775623 40.6113104436807,21.9292311736657 40.3919630590994)"
41170,23575,66308,,3,1,,,,,254.802509772932,,,,,"","SRID=4326;LINESTRING(12.1507076645892 49.6350403125183,12.1525144461202 49.6370109954162)"
54736,62351,33979,380000,3,3,,Dolo - Venezia Nord,,,267.816526722061,,,,,"","SRID=4326;LINESTRING(12.1911623950943 45.5497636636288,12.1895293477393 45.5476304731557)"
57385,5864,8060,220000,3,,,,,,56612.353378835,,,,,"","SRID=4326;LINESTRING(38.8449144209698 44.8882378608774,38.1367954236224 44.9100297275958)"
19283,42050,30072,225000,6,,,,RTE,,1557.21849424547,,,,,"","SRID=4326;LINESTRING(4.92808210711763 45.5215499168752,4.94997970322458 45.5219791719408)"
54409,41882,33941,220000,6,,50,,Red Eléctrica de España,,10875.8673414612,,,,,"","SRID=4326;LINESTRING(2.00966097133332 41.4733321082004,1.89313559106519 41.4993806909328)"
54970,39725,28115,,3,1,,,,,7725.51995013209,,,,,"","SRID=4326;LINESTRING(13.0866936787251 41.7329432593612,13.0176694995048 41.7597377963619)"
21866,64280,23573,220000,6,,,,,,46797.0934095461,,,,,"","SRID=4326;LINESTRING(-4.48277104435114 38.1832888113884,-4.24212513581255 38.5584219800686)"
69866,54058,2752,225000,,,,Paessac Sucats I - II,RTE,,20714.8616720253,,,,,"","SRID=4326;LINESTRING(-0.613713951927807 44.6141282547949,-0.666051089869197 44.7882909985542)"
56087,7242,7259,400000,3;6;3;3;3,,,,RTE,,120862.426998292,,,,,"","SRID=4326;LINESTRING(1.67216002261151 43.6296075608317,0.513458830575795 43.1713560210131)"
40358,55279,32207,110000;220000;110000;220000;220000;110000;110000;220000;110000,6;12;6;12,1;2;1;2;2;1;1;2;1,50,110 kV Porz Ost|West;220 kV Gremberghoven Ost|West;110 kV Porz Ost|West;220 kV Gremberghoven Ost|West;220 kV Gremberghoven Ost|West; 110 kV Porz Ost|West;110 kV Porz Ost|West;220 kV Gremberghoven Ost|West; 110 kV Porz Ost|West,RWE,0078,2987.61918338735,,,,,"","SRID=4326;LINESTRING(7.0477479513377 50.9044556138995,7.08407336738959 50.8977391633812)"
37619,2588,25831,380000,9,,50,380kV Trebur Süd,,4114,11715.4404386686,,,,,"","SRID=4326;LINESTRING(8.38855643052221 49.9823050863709,8.43969356403819 50.0585666052783)"
49156,27310,33271,220000,,,,,,,14.3897604279337,,,,,"","SRID=4326;LINESTRING(15.172220317972 37.1257898223464,15.1723741993801 37.1258643110467)"
75579,37805,3699,,,,,,,,2031.57605552053,,,,,"","SRID=4326;LINESTRING(12.838784817913 45.909639181075,12.8450383127863 45.8918675254705)"
1595,5994,62586,,,,,,,,22377.4348162316,,,,,"","SRID=4326;LINESTRING(24.1317669452943 53.8795178394976,23.9251086045063 53.736874404236)"
73354,39115,18013,220000,3,1,50,,,,32737.7187269763,,,,,"","SRID=4326;LINESTRING(20.1680068265052 44.6642866284489,20.4654610197798 44.7205159912526)"
77163,52186,19502,,,,,,,,2210.99629061118,,,,,"","SRID=4326;LINESTRING(12.6239937849169 48.196502648426,12.5973652419214 48.1889462200453)"
19862,23313,57120,220000,3,1,,Няндома - Коноша,,,74686.9694618455,,,,,"","SRID=4326;LINESTRING(40.1603135995492 61.6461350811212,40.2426274866745 60.9900673815327)"
74370,42675,37280,400000,6,2,,400 kV RTP Beričevo-RTP Okroglo,,,30952.3164582694,,,,,"","SRID=4326;LINESTRING(14.6136864183822 46.09307357613,14.3261726389217 46.2526122203625)"
4511,36922,22060,220000,6,,50,,Red Electrica Española,,8548.53832603648,,,,,"","SRID=4326;LINESTRING(-3.66911458295153 40.342541230834,-3.70761662680481 40.2757473639633)"
34959,37805,65550,,,,,,,,200.570015688661,,,,,"","SRID=4326;LINESTRING(12.838784817913 45.909639181075,12.8364253179493 45.9087646111779)"
30531,24939,58825,220000,6,,,,,,404.466602557952,,,,,"","SRID=4326;LINESTRING(20.0899921843259 47.7580543968597,20.0928322979281 47.7604209820201)"
56263,5532,41423,225000,,,,,RTE,,55792.2131426746,,,,,"","SRID=4326;LINESTRING(2.80440804128148 44.0512097498744,2.13803998701565 43.9544917550218)"
46082,26939,26936,220000,3,1,50,,,,641.2297609574,,,,,"","SRID=4326;LINESTRING(40.1586234193422 59.4212973777585,40.1532107104292 59.4189634836467)"
68153,21467,36697,380000;110000;220000;110000;110000;110000;380000;380000,6;3;3;3;3;3;3,4;2;2;2;2;4,50,Bergrheinfeld - Grafenrheinfeld;Grafenrheinfeld - Schwebheim;Bergrheinfeld - Grafenrheinfeld,,485;125;182,1695.45775099876,,,,,"","SRID=4326;LINESTRING(10.1878993745412 49.9812394899086,10.1603033138907 49.9891567446732)"
29831,28225,64986,220000,6,,50,,RWE,,38.2243574699389,,,,,"","SRID=4326;LINESTRING(6.58209514594971 51.0560403793379,6.58224615274898 51.0563822141773)"
1866,49401,28715,110000,6,,,,,,10144.6644158625,,,,,"","SRID=4326;LINESTRING(27.0231012718515 43.2843347651892,26.9067974268114 43.3110796404167)"
9277,15115,55059,380000,,,50,,TenneT,,2974.49458241138,,,,,"","SRID=4326;LINESTRING(4.071946353934 51.9448152483968,4.02388490018975 51.9599498035031)"
81399,40645,40646,400000,3;6,,50,,energinet.dk,,4255.44641022969,,,,,"","SRID=4326;LINESTRING(9.98125711295758 56.4687896716333,9.99910839367105 56.4311794642127)"
59965,44353,43686,220000,6;3;3;3,,50,"231, 232 Weida - Herlasgrün;232;231;Weida (220 kV)",50Hertz Transmission,231;232,32143.1899134317,,,,,"","SRID=4326;LINESTRING(12.2428369607183 50.5674531847227,12.0449825822775 50.7812567680222)"
80715,39491,40207,500000,3,3,,Арзамасская - Радуга Южная,ФСК ЕЭС,,120198.927872782,,,,,"","SRID=4326;LINESTRING(43.9374672596883 55.0962762635858,42.1963939813245 55.3689932094186)"
24894,10413,57917,,,,,,,,2614.60766642673,,,,,"","SRID=4326;LINESTRING(12.5888419022083 41.5071789249265,12.6144616723745 41.5142123197067)"
5944,5099,29236,,,,,,,,560.137062148406,,,,,"","SRID=4326;LINESTRING(13.5223697615237 37.2899170585213,13.5225905614209 37.2965892722823)"
21318,57360,57361,330000,1,,50,,,,230.713572376886,,,,,"","SRID=4326;LINESTRING(36.2224441673753 47.9057455941491,36.2255341024581 47.9059432919726)"
34904,65537,31519,,,,,,,,1524.86479774547,,,,,"","SRID=4326;LINESTRING(12.8396155948493 45.9184371109538,12.8514524258536 45.9291332031969)"
25497,30673,64659,400000,3,,,400kV Rogowiec - Trębaczew,,,296.31132398802,,,,,"","SRID=4326;LINESTRING(19.0765573473888 51.2996471692455,19.0740415256041 51.2974871065988)"
62022,39492,45016,110000,3,1,,,,,57824.5051198371,,,,,"","SRID=4326;LINESTRING(18.2990767661818 49.0495847374904,18.7467019389138 48.7224289421345)"
3985,30121,62953,,,,,,,,395.836372226778,,,,,"","SRID=4326;LINESTRING(5.73941719861519 45.0958598936356,5.74381799861841 45.0942173375317)"
13175,39164,54568,275000,6,,,National Grid,National Grid,,18459.5723970112,,,,,"","SRID=4326;LINESTRING(-1.46354868910464 52.4559823998692,-1.61446870700078 52.3860758278152)"
24045,57777,57776,220000,6,,,,,,355.335424549454,,,,,"","SRID=4326;LINESTRING(8.9524796861559 49.5713091128879,8.94761656653379 49.5707807877213)"
63519,39591,12074,110000,3,1,50,,EirGrid,,6649.55075096156,,,,,"","SRID=4326;LINESTRING(-8.36955207071624 51.8267942642389,-8.30122365671952 51.8650987426405)"
58615,6867,42922,400000,6,,50,,Red Eléctrica de España,,66472.2678872,,,,,"","SRID=4326;LINESTRING(-7.28130082959717 42.3443722301162,-8.05740442925697 42.2564354061899)"
29581,11897,58691,,,,,,,,1066.94732524776,,,,,"","SRID=4326;LINESTRING(-7.47888166657557 43.7019046398138,-7.47446879311701 43.6944434862548)"
76162,64426,38233,,,,,,,,1333.14727619678,,,,,"","SRID=4326;LINESTRING(12.847925280722 46.1014124092458,12.8650133105196 46.102919394297)"
10762,47166,21002,220000,3,,,,,,30028.5009303768,,,,,"","SRID=4326;LINESTRING(24.3466269706586 49.0953592793253,24.6624453564966 49.2092141241653)"
40898,20704,66276,400000,3;6,1,,,RTE,,2541.64231875655,,,,,"","SRID=4326;LINESTRING(7.56884066623814 47.9145510985244,7.54699400808582 47.9099377944742)"
55201,40774,6721,300000,3,,,,,,8165.87673340893,,,,,"","SRID=4326;LINESTRING(9.67291656441363 59.1157109856528,9.65751371466895 59.1757274149619)"
11537,7246,54523,400000,3,2,,,RTE,,15279.2129019458,,,,,"","SRID=4326;LINESTRING(4.6428498758706 44.014975406148,4.65838008051525 43.8822134472599)"
18768,7638,29987,225000;63000;63000,3,,,,RTE,,17125.7387549317,,,,,"","SRID=4326;LINESTRING(5.4442298582876 47.09817664096,5.25912412847091 47.0945757013857)"
80621,54331,40132,70000,,,,,,,6579.69626087734,,,,,"","SRID=4326;LINESTRING(5.42041080663116 50.58591552249,5.47207051273864 50.5402302910395)"
49965,53717,27379,400000,3,,,,,,80724.6338625399,,,,,"","SRID=4326;LINESTRING(27.1426964010884 66.339511541358,25.3888231059962 66.2696144980433)"
53375,67840,33794,380000,3,,,,,21.320,495.8051850974,,,,,"","SRID=4326;LINESTRING(12.4424337564765 42.178648887838,12.4484491451135 42.1784929804935)"
79485,39522,5420,220000,3;6,,,,,,2158.78919622631,,,,,"","SRID=4326;LINESTRING(37.7698369493798 55.8231606760928,37.8044134786013 55.8261146191477)"
48632,62316,61167,380000,,,,,,,20.1831651633146,,,,,"","SRID=4326;LINESTRING(12.5443646036187 42.0057547054503,12.5441131651707 42.0058083071214)"
49817,16428,67416,220000;220000;110000,3;3;3,,,,,,61518.5937362739,,,,,"","SRID=4326;LINESTRING(43.1511052486647 47.6629604814047,42.4011962897445 47.5604843750245)"
35712,4141,25583,,,,,,,,126.435300245977,,,,,"","SRID=4326;LINESTRING(12.7109603171622 46.0901486370215,12.7123728281149 46.0908434698359)"
346,54388,28486,380000,6;3;3,4,50,"415, 416",50Hertz,415;416,35727.630605821,,,,,"","SRID=4326;LINESTRING(11.6464021773537 50.5348701983227,11.5347260199471 50.7959674563616)"
25443,40548,64649,220000,6,,,,Red Eléctrica de España,,42057.9485349214,,,,,"","SRID=4326;LINESTRING(-5.21867230723672 36.4441495639892,-4.82641212398058 36.6276282602693)"
63642,67787,46148,380000;220000,6,2,50,,Swissgrid,,10009.0192561871,,,,,"","SRID=4326;LINESTRING(9.08173791306174 47.1293369752239,8.98626688092964 47.1908716820762)"
4910,39723,29134,,,,,,,,197.410491564211,,,,,"","SRID=4326;LINESTRING(13.1228408834618 41.7362492818471,13.1261235946085 41.7354275922493)"
15810,62596,22665,,3,,,,,,0.547053093049608,,,,,"","SRID=4326;LINESTRING(21.7371704125201 61.5182307814226,21.7367189048102 61.5183042028184)"
37319,50184,59666,300000,3,1,,Moen-Tonstad;Tonstad-Lysebotn;Tonstad-Lysebotn;Tonstad-Lysebotn;Tonstad-Lysebotn;Tonstad-Lysebotn;Tonstad-Lysebotn;Tonstad-Lysebotn,,,26104.0411134502,,,,,"","SRID=4326;LINESTRING(6.72504168293459 58.6581285380567,6.81862218907908 58.8772381733479)"
66625,65883,36546,110000;380000;110000;380000;110000;380000;380000;110000,6;6;6;6;3;6;12,2;4;2;4;2;4;4;2,50,Hamburg/Ost - Hamburg/Nord,50Hertz,NB1;NB2;961;962,30202.8048176279,,,,,"","SRID=4326;LINESTRING(10.1676086724284 53.558734908851,9.98460987842098 53.7411288196703)"
42785,50083,60403,,,,,,,,11370.078239293,,,,,"","SRID=4326;LINESTRING(25.2468818593186 53.9088607878803,25.1653424754012 53.8528506083414)"
7964,50565,20379,,,,,,,,12.6150637502428,,,,,"","SRID=4326;LINESTRING(6.88908548887091 58.2798145079356,6.89050777170844 58.2789145690312)"
15551,27639,56542,400000,3,,,,Fingrid,,9679.634997234,,,,,"","SRID=4326;LINESTRING(23.9468651985702 61.4456664028022,23.7991906998562 61.3984394072563)"
70651,26332,50236,300000,3,,,,,,432.710485674858,,,,,"","SRID=4326;LINESTRING(10.4301566754037 63.3266652906699,10.4188668175042 63.3264862034492)"
