v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
51184,19.1772831824745,50.2372776216643,substation,,,,,,SRID=4326;POINT(19.1772831824745 50.2372776216643)
55106,-0.235616591518103,53.6376709928007,merge,400000;132000,,Immingham Power Station,,,SRID=4326;POINT(-0.235616591518103 53.6376709928007)
63547,16.410302158069,47.5484447769865,joint,110000;380000;380000;110000,,,Energie Burgenland AG,127/0,SRID=4326;POINT(16.410302158069 47.5484447769865)
23533,-7.65697034657568,41.1394222141487,joint,220000,,,,,SRID=4326;POINT(-7.65697034657568 41.1394222141487)
47498,25.9756362827581,43.8838364668071,station,,,,,,SRID=4326;POINT(25.9756362827581 43.8838364668071)
21234,-0.343460933596872,51.6608812427461,merge,400000;275000;132000,,Elstree Substation,,,SRID=4326;POINT(-0.343460933596872 51.6608812427461)
50971,9.29901899780851,45.2158901701501,substation,,,,,,SRID=4326;POINT(9.29901899780851 45.2158901701501)
23295,5.65535240516965,45.5972696167131,joint,225000,,Ligne 225 000 volts,RTE,,SRID=4326;POINT(5.65535240516965 45.5972696167131)
25197,26.5091157799144,46.874522213787,joint,220000,,,,,SRID=4326;POINT(26.5091157799144 46.874522213787)
17933,44.6398365453543,54.6695377145976,substation,220000,,Починковская-2,,,SRID=4326;POINT(44.6398365453543 54.6695377145976)
60057,35.8675693856233,45.3732152913332,joint,,,,,,SRID=4326;POINT(35.8675693856233 45.3732152913332)
62164,13.4447647876811,48.4344366625363,joint,220000,,,Austrian Power Grid AG,235;238,SRID=4326;POINT(13.4447647876811 48.4344366625363)
26140,7.0708054303062,51.506886075351,joint,220000;110000;380000;220000;110000;380000,,,RWE,4526,SRID=4326;POINT(7.0708054303062 51.506886075351)
8504,37.5026832548228,55.6071830606197,substation,220000,,Ясенево,,760,SRID=4326;POINT(37.5026832548228 55.6071830606197)
22396,1.76929788841525,48.9519521022809,joint,225000,,,RTE,,SRID=4326;POINT(1.76929788841525 48.9519521022809)
58997,7.81856981017192,49.9218401003273,joint,380000,50,,RWE,4512,SRID=4326;POINT(7.81856981017192 49.9218401003273)
67512,-2.53917870074447,42.9260141642865,joint,,,,,,SRID=4326;POINT(-2.53917870074447 42.9260141642865)
2493,24.6305525450505,60.2168546528394,sub_station,,,,,,SRID=4326;POINT(24.6305525450505 60.2168546528394)
48920,21.4527027957475,62.6147572375483,sub_station,,,,,,SRID=4326;POINT(21.4527027957475 62.6147572375483)
20308,11.1837793832332,44.5438261946359,merge,132000;380000,,Martignone Cp;Martignone,Enel Produzione,,SRID=4326;POINT(11.1837793832332 44.5438261946359)
55092,38.8718757286696,41.0061252178934,merge,380000;154000,,Tirebolu 380kV TM;Tirebolu 154kV TM,,,SRID=4326;POINT(38.8718757286696 41.0061252178934)
46700,11.5287400622156,42.3626142797743,sub_station,,,,,,SRID=4326;POINT(11.5287400622156 42.3626142797743)
27195,12.8240124871849,48.289166605516,joint,,,,,,SRID=4326;POINT(12.8240124871849 48.289166605516)
55650,9.37669708117957,46.2985118292153,joint,220000,,Mese-Svizzera,,22.281,SRID=4326;POINT(9.37669708117957 46.2985118292153)
7263,-0.125208292894409,46.8241353371315,substation,,,Poste électrique de Airvault,,,SRID=4326;POINT(-0.125208292894409 46.8241353371315)
26340,6.8167473152496,59.6493880966216,joint,,,,,,SRID=4326;POINT(6.8167473152496 59.6493880966216)
23747,7.90955998563733,50.7288230075506,joint,380000;220000;110000;220000;110000;380000,50,380kV Limburg Ost+West,RWE,4564,SRID=4326;POINT(7.90955998563733 50.7288230075506)
39274,37.5113842475949,55.8320781941356,substation,,,,,,SRID=4326;POINT(37.5113842475949 55.8320781941356)
15157,7.50860475195647,51.4035597385932,station,,,,,,SRID=4326;POINT(7.50860475195647 51.4035597385932)
32280,23.3088902177837,45.0669298964145,joint,,,,,,SRID=4326;POINT(23.3088902177837 45.0669298964145)
5593,14.1086179566988,41.5083731443556,substation,,,,,,SRID=4326;POINT(14.1086179566988 41.5083731443556)
21437,23.7585466666216,37.9183112560256,merge,400000;150000,50,Κέντρο Υπερυψηλής Τάσης Αργυρούπολης,,,SRID=4326;POINT(23.7585466666216 37.9183112560256)
4574,17.7030289746727,59.2163728611207,sub_station,400000;220000,,,,,SRID=4326;POINT(17.7030289746727 59.2163728611207)
66185,7.11012648692268,51.5992870653501,joint,380000;110000;110000,,110kV Herten Ost+West,RWE,4534,SRID=4326;POINT(7.11012648692268 51.5992870653501)
18121,36.6947156436069,55.3492502777233,substation,220000,,Котово-2,,,SRID=4326;POINT(36.6947156436069 55.3492502777233)
25178,24.4662703771959,44.2497642953176,joint,,,,,,SRID=4326;POINT(24.4662703771959 44.2497642953176)
60244,31.5568192503111,54.017717707177,joint,,,,,,SRID=4326;POINT(31.5568192503111 54.017717707177)
66368,7.13690867914036,58.0612700134975,joint,,,,,,SRID=4326;POINT(7.13690867914036 58.0612700134975)
55548,-8.7933186993984,39.6553981131285,joint,400000,,,,,SRID=4326;POINT(-8.7933186993984 39.6553981131285)
23942,40.8749224199195,57.6873809084298,joint,220000,,,,,SRID=4326;POINT(40.8749224199195 57.6873809084298)
19301,30.8234659177372,46.6179904561191,substation,220000;110000;10000,,Центроліт-220,,,SRID=4326;POINT(30.8234659177372 46.6179904561191)
44221,3.13191453374415,50.7108238658368,substation,,,,,,SRID=4326;POINT(3.13191453374415 50.7108238658368)
45107,29.446431586219,39.6182346002786,substation,,,TUTES-A TM,TEİAŞ,,SRID=4326;POINT(29.446431586219 39.6182346002786)
4899,-4.169427170311,42.1686355413434,sub_station,,,,,,SRID=4326;POINT(-4.169427170311 42.1686355413434)
49862,27.6753250760123,44.4198498436632,substation,,,,,,SRID=4326;POINT(27.6753250760123 44.4198498436632)
66090,7.42537101193735,51.4563314990914,joint,110000;220000;220000;110000,50,110kV Hörde-Kruckel Nord+Süd,RWE,2673,SRID=4326;POINT(7.42537101193735 51.4563314990914)
59989,31.0401180006906,46.8958945662203,joint,220000;330000;220000;330000,,,,,SRID=4326;POINT(31.0401180006906 46.8958945662203)
43155,15.3645275015762,41.6785235740043,sub_station,,,,,,SRID=4326;POINT(15.3645275015762 41.6785235740043)
54148,16.5537597934666,40.4202101191594,merge,220000;150000,,Tecnoparco;Pisticci FS,Tecnoparco,,SRID=4326;POINT(16.5537597934666 40.4202101191594)
36863,16.6990470246416,49.112270517115,substation,,,Sokolnice,,,SRID=4326;POINT(16.6990470246416 49.112270517115)
45720,1.97017740066684,47.8102569101649,substation,,,Poste Électrique de Saint-Cyr-en-Val,,,SRID=4326;POINT(1.97017740066684 47.8102569101649)
64114,-3.83738397432386,43.3187808856171,joint,400000,50,,Red Eléctrica de España,,SRID=4326;POINT(-3.83738397432386 43.3187808856171)
22998,20.4972992037606,54.6416582698622,joint,110000;330000;110000;330000,50,,,,SRID=4326;POINT(20.4972992037606 54.6416582698622)
61620,7.48701816780464,51.957653872436,joint,380000;110000;380000;380000;110000,50,,RWE,4372,SRID=4326;POINT(7.48701816780464 51.957653872436)
50521,33.5013740487875,51.7954074522551,substation,330000;110000;10000,,Шостка-330,,,SRID=4326;POINT(33.5013740487875 51.7954074522551)
65222,21.8857894753073,45.6115302062994,joint,,,,,,SRID=4326;POINT(21.8857894753073 45.6115302062994)
55960,1.79482918283392,47.8935368733379,joint,225000;90000,50,,RTE,,SRID=4326;POINT(1.79482918283392 47.8935368733379)
15222,21.3229664564734,50.4382794785747,substation,110000,,"Stacja elektroenergetyczna ""Połaniec"" 110/15kV",,,SRID=4326;POINT(21.3229664564734 50.4382794785747)
26042,6.75701905066072,51.5655101049177,joint,220000;110000;110000,,110kV Hamborn Ost+West,RWE,4182,SRID=4326;POINT(6.75701905066072 51.5655101049177)
9203,15.1600733152568,40.2356168876189,substation,,,,,,SRID=4326;POINT(15.1600733152568 40.2356168876189)
7690,11.7169848324082,45.9101637384438,sub_station,,,,,,SRID=4326;POINT(11.7169848324082 45.9101637384438)
41023,6.78781326850992,51.5334909570348,substation,110000,50,Station Wehofen,RWE;EVO,,SRID=4326;POINT(6.78781326850992 51.5334909570348)
12562,24.6934015656846,45.7342375925779,station,,,,,,SRID=4326;POINT(24.6934015656846 45.7342375925779)
36699,11.7924138767477,48.8382240603814,substation,220000;110000,,Umspannwerk Sittling,TenneT TSO GmbH;E.ON Netz GmbH,SIT,SRID=4326;POINT(11.7924138767477 48.8382240603814)
56528,10.2795048005119,48.2358427808903,joint,220000;110000;110000;220000;110000,,,LEW,(?);V6,SRID=4326;POINT(10.2795048005119 48.2358427808903)
56171,25.8495064902943,43.9451642224039,joint,,,,,,SRID=4326;POINT(25.8495064902943 43.9451642224039)
21975,23.0111181085507,63.7582969486184,joint,220000;110000,,,,,SRID=4326;POINT(23.0111181085507 63.7582969486184)
68005,4.76950061679658,49.9836996156383,joint,400000,,ligne 400 kV Lonny - Chooz;ligne 400 kV Lonny - Chooz & Lonny - Achene;ligne 400 kV Lonny - Achene,RTE,,SRID=4326;POINT(4.76950061679658 49.9836996156383)
19503,18.3374837757227,59.2021737239454,substation,,,,,,SRID=4326;POINT(18.3374837757227 59.2021737239454)
63960,5.0615832500201,47.3583580813023,joint,63000;225000;225000;63000,50,,RTE,,SRID=4326;POINT(5.0615832500201 47.3583580813023)
46601,35.217918281314,47.8561242438189,substation,330000;150000;35000,50,Дніпро-Донбас-330,,,SRID=4326;POINT(35.217918281314 47.8561242438189)
29038,2.87086873199719,48.391616707717,joint,400000,,,RTE,,SRID=4326;POINT(2.87086873199719 48.391616707717)
8831,-2.32130595340422,53.3314339312012,substation,,,,,,SRID=4326;POINT(-2.32130595340422 53.3314339312012)
30910,37.1091613028616,55.9051432101541,joint,220000,,,,,SRID=4326;POINT(37.1091613028616 55.9051432101541)
38622,37.9680434824235,55.9787982880309,substation,500000;220000;110000,,ПС 500/220/110 кВ №512 «Трубино»,,,SRID=4326;POINT(37.9680434824235 55.9787982880309)
57460,7.09913506043231,51.4826499054091,joint,380000;220000;380000;220000;110000;110000,,110kV Nordstern Ost,RWE,4546,SRID=4326;POINT(7.09913506043231 51.4826499054091)
42511,39.7211616025794,54.5589361058499,substation,220000,,Пущино,,,SRID=4326;POINT(39.7211616025794 54.5589361058499)
51762,36.4771215757357,54.1380869054702,substation,,,ОРУ,,,SRID=4326;POINT(36.4771215757357 54.1380869054702)
66257,27.3504432000507,61.6645111858912,joint,,,,,,SRID=4326;POINT(27.3504432000507 61.6645111858912)
62200,-1.18430033285749,37.9325139566853,joint,400000;220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-1.18430033285749 37.9325139566853)
28783,7.59727735530935,47.516565045523,joint,220000,50,,,,SRID=4326;POINT(7.59727735530935 47.516565045523)
22005,8.61921942320179,48.064026810268,joint,20000;380000,,ENGST-TRSNG 1x 380 kV,EnBW,308,SRID=4326;POINT(8.61921942320179 48.064026810268)
65267,10.1348191764112,46.2370997952502,joint,150000;380000;380000;150000,50,,swissgrid,,SRID=4326;POINT(10.1348191764112 46.2370997952502)
57636,8.6725802743102,49.3045323146263,joint,380000;220000;380000;220000;110000;110000,50,HUEFF-WIESL-NEURO;WIESL-NEURO;HUEFF-WIESL-NEURO;WIESL-NEURO;LEIMN-WIESL-BAIER;LEIMN-WIESL-BAIER,EnBW,7580,SRID=4326;POINT(8.6725802743102 49.3045323146263)
38852,-5.88705337427891,43.3137360167467,substation,400000;220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-5.88705337427891 43.3137360167467)
61584,8.25637643013308,47.6309723602763,joint,380000;380000;110000;380000;110000,50,Herbertingen - Tiengen,,5200,SRID=4326;POINT(8.25637643013308 47.6309723602763)
1488,-4.1662859459291,53.147599569562,sub_station,,,,,,SRID=4326;POINT(-4.1662859459291 53.147599569562)
25179,24.4469203964814,44.2973436173791,joint,,,,,,SRID=4326;POINT(24.4469203964814 44.2973436173791)
14475,27.6417536569618,44.6541809389998,station,,,,,,SRID=4326;POINT(27.6417536569618 44.6541809389998)
13248,25.2664977301607,50.1188219856126,substation,,,Радивилів,,,SRID=4326;POINT(25.2664977301607 50.1188219856126)
20425,2.68014447253789,39.6490426821197,merge,220000,50,Central Térmica de Son Reus;Central de Son Reus,ENDESA,,SRID=4326;POINT(2.68014447253789 39.6490426821197)
52842,17.1165686589263,48.3617420929553,plant,,,,,,SRID=4326;POINT(17.1165686589263 48.3617420929553)
54286,8.41527972464906,49.7093172032355,merge,380000;220000,,Kernkraftwerk Biblis;Biblis A,RWE,,SRID=4326;POINT(8.41527972464906 49.7093172032355)
6011,-1.89517989104852,50.8468606861554,substation,400000;132000,50,Mannington Substation,National Grid,,SRID=4326;POINT(-1.89517989104852 50.8468606861554)
33621,19.2365049888406,50.4372332821909,joint,400000,,400kV Rogowiec - Tucznawa;400kV Łagisza - Tucznawa + Rogowiec - Tucznawa;400kV Łagisza - Tucznawa,,,SRID=4326;POINT(19.2365049888406 50.4372332821909)
64636,-3.97670198493891,40.6420399896034,joint,400000,,,Red Eléctrica de España,,SRID=4326;POINT(-3.97670198493891 40.6420399896034)
65858,9.97965389603747,53.7481725630403,joint,220000;110000;110000;220000,50,,TenneT;Schleswig-Holstein Netz AG,209;118,SRID=4326;POINT(9.97965389603747 53.7481725630403)
27382,38.163410825238,55.6363303855038,joint,220000,,,"ОАО ""МОЭСК""",,SRID=4326;POINT(38.163410825238 55.6363303855038)
27036,33.4924548561202,47.9923388071581,joint,,,,,,SRID=4326;POINT(33.4924548561202 47.9923388071581)
44487,3.20790526918027,50.6999219366122,substation,225000;20000,,,,,SRID=4326;POINT(3.20790526918027 50.6999219366122)
31341,17.636263299532,49.9668996176106,joint,,,,,,SRID=4326;POINT(17.636263299532 49.9668996176106)
64384,18.3784057528551,50.0981623618612,joint,400000,50,400kV Dobrzeń - Albrechtice;400kV Dobrzeń - Wielopole;400kV Dobrzeń - Albrechtice + Dobrzeń - Wielopole,,,SRID=4326;POINT(18.3784057528551 50.0981623618612)
8357,5.55336953877004,45.3282961867268,substation,225000,,Poste électrique de Moirans,,,SRID=4326;POINT(5.55336953877004 45.3282961867268)
50315,37.5692493407525,48.7793723212106,substation,220000;110000;35000;6000,50,ПС ЛИП-220,,,SRID=4326;POINT(37.5692493407525 48.7793723212106)
3428,13.2093111085913,45.7743214355823,substation,,,,,,SRID=4326;POINT(13.2093111085913 45.7743214355823)
19180,33.4341125898453,47.9948115498919,substation,,,,,,SRID=4326;POINT(33.4341125898453 47.9948115498919)
63557,-6.26584190270251,41.9981592993022,joint,220000,,,Red Eléctrica de España,,SRID=4326;POINT(-6.26584190270251 41.9981592993022)
5689,30.4453335483106,59.9382333835508,station,,,ПС №184 «Охтинская»,,,SRID=4326;POINT(30.4453335483106 59.9382333835508)
54372,8.08222965368993,52.8583105254759,merge,220000;110000,50,Cloppenburg 220 kV;Cloppenburg 110 kV,TenneT,CLPO,SRID=4326;POINT(8.08222965368993 52.8583105254759)
5218,8.9151046382785,44.4772837666777,substation,220000,,Morigallo,Terna,,SRID=4326;POINT(8.9151046382785 44.4772837666777)
63098,18.1757480073354,40.1401477690466,joint,,,,,,SRID=4326;POINT(18.1757480073354 40.1401477690466)
55749,36.9211812130686,56.164454529158,joint,220000;35000,,Солнечногорск-Волково;Солнечногорск-Ванино,,,SRID=4326;POINT(36.9211812130686 56.164454529158)
15780,37.5115021697651,56.2262105408025,substation,220000;10000;6000,,,,,SRID=4326;POINT(37.5115021697651 56.2262105408025)
36889,26.2404575664434,44.450765681558,substation,,,Stația de Transformare Pantelimon,,,SRID=4326;POINT(26.2404575664434 44.450765681558)
40823,21.360761405244,46.1311536200617,station,,,,,,SRID=4326;POINT(21.360761405244 46.1311536200617)
25525,13.833783096078,66.7499438990844,joint,420000,50,,,,SRID=4326;POINT(13.833783096078 66.7499438990844)
61892,7.31265247621118,52.4668104110958,joint,380000,50,,Amprion,,SRID=4326;POINT(7.31265247621118 52.4668104110958)
53553,20.3918227087702,44.8048619685706,substation,,,,,,SRID=4326;POINT(20.3918227087702 44.8048619685706)
40798,-8.55472577211977,41.2034193521544,substation,150000;60000,50,Subestação de Ermesinde,,,SRID=4326;POINT(-8.55472577211977 41.2034193521544)
16998,43.3712578017344,43.648298912507,substation,330000;110000;10000,50,ПС 330 кВ «Баксан»,ОАО «ФСК ЕЭС»,,SRID=4326;POINT(43.3712578017344 43.648298912507)
55954,13.6130396932325,49.4031006756034,joint,400000;2200,50,432,ČEPS,432,SRID=4326;POINT(13.6130396932325 49.4031006756034)
22163,34.8952653267336,48.4217111451248,joint,330000;150000,,,,Л-235,SRID=4326;POINT(34.8952653267336 48.4217111451248)
29972,27.6937870271527,62.9869395847936,joint,440000;110000,,,,,SRID=4326;POINT(27.6937870271527 62.9869395847936)
44144,10.3430426086576,47.6302154613377,substation,,,,,,SRID=4326;POINT(10.3430426086576 47.6302154613377)
43000,-7.99278865763206,40.7018699440353,substation,220000,50,,,,SRID=4326;POINT(-7.99278865763206 40.7018699440353)
49969,7.09985042914821,46.8016327157658,station,,,,,,SRID=4326;POINT(7.09985042914821 46.8016327157658)
59792,8.12445775268178,53.5575656730513,joint,220000;220000;110000;110000,50,300,TenneT,300,SRID=4326;POINT(8.12445775268178 53.5575656730513)
60809,36.7063851162253,55.2162835663382,joint,220000,,,,,SRID=4326;POINT(36.7063851162253 55.2162835663382)
12287,21.5261150399081,46.465573757295,station,,,,,,SRID=4326;POINT(21.5261150399081 46.465573757295)
29987,5.25912412847091,47.0945757013857,joint,63000,,,RTE,,SRID=4326;POINT(5.25912412847091 47.0945757013857)
57039,7.81826617960589,49.8919222828629,joint,220000;110000;220000;220000;110000;220000,50,220 kV Windesheim;110 kV Kreuznach Ost|West;220 kV Windesheim;220 kV Windesheim; 110 kV Kreuznach Ost|West;220 kV Windesheim,RWE,2327,SRID=4326;POINT(7.81826617960589 49.8919222828629)
55253,3.13896817648807,50.3624980459408,merge,225000,,Poste électrique de Dechy,EDF,,SRID=4326;POINT(3.13896817648807 50.3624980459408)
56632,8.59182855746401,46.5257203873841,joint,220000,,,,,SRID=4326;POINT(8.59182855746401 46.5257203873841)
61137,10.5671033133317,45.8452179038662,joint,,,,,,SRID=4326;POINT(10.5671033133317 45.8452179038662)
51643,38.781301181503,55.8893905098001,substation,,,,,,SRID=4326;POINT(38.781301181503 55.8893905098001)
32121,12.6400641969611,57.3199159824791,joint,400000,50,,,,SRID=4326;POINT(12.6400641969611 57.3199159824791)
10505,2.72403926953889,50.4742810505516,substation,,,,,,SRID=4326;POINT(2.72403926953889 50.4742810505516)
39515,-6.89302891251528,42.0389631518932,substation,220000,50,Subestación de Lubián,Red Eléctrica de España,,SRID=4326;POINT(-6.89302891251528 42.0389631518932)
61703,6.79245130041224,51.3260616712243,joint,380000;110000;220000;110000;380000;220000;110000,,380 KV,RWE,4153,SRID=4326;POINT(6.79245130041224 51.3260616712243)
55694,8.98141614165134,61.9859801689968,joint,300000,,,,,SRID=4326;POINT(8.98141614165134 61.9859801689968)
19336,6.58014433506006,45.2041709403532,substation,400000,,,RTE,,SRID=4326;POINT(6.58014433506006 45.2041709403532)
26868,25.9636334967375,44.4096327877885,joint,400000,,,,,SRID=4326;POINT(25.9636334967375 44.4096327877885)
