l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
20841,3055,19139,,,,,,,,3493.20782619584,,,,,"","SRID=4326;LINESTRING(-84.2690655501522 39.0839010948239,-84.264151885312 39.1152923963671)"
21197,3277,18025,,,,,,,,61283.5294687834,,,,,"","SRID=4326;LINESTRING(-88.2578251364679 33.6515712280524,-87.5971601245342 33.6733543152014)"
31209,22921,7787,230000,6;3,,60,,,,33505.1173100286,,,,,"","SRID=4326;LINESTRING(-116.601272764574 44.1513062603213,-116.978034813616 44.0525132972687)"
6610,18842,28797,,,,,,,,4085.94353137583,,,,,"","SRID=4326;LINESTRING(-92.0660809438348 37.9777049597307,-92.0302413846214 37.9517483467992)"
37226,13682,14567,230000,3;6,,60,,FPL,,8617.83867915632,,,,,"","SRID=4326;LINESTRING(-80.2967788860186 26.1962021156613,-80.339236900565 26.1303224543582)"
41183,1721,1723,345000,3;6,,60,,,,1508.8585134341,,,,,"","SRID=4326;LINESTRING(-73.8563120934942 40.9572749123885,-73.858070400934 40.9394142494805)"
41574,2127,2130,500000,,,,,TVA,,37239.7339505817,,,,,"","SRID=4326;LINESTRING(-86.8463096655117 34.71890963044,-86.5279191832052 34.8009147933085)"
42178,106,2754,500000,3,3,60,Path 15,Western Area Power Administration,Los Banos - Gates,133362.93660961,,,,,"","SRID=4326;LINESTRING(-121.020769370059 37.0532597183161,-120.126128239409 36.1405189827016)"
6288,22485,28694,230000,6,,,,,,2939.94030013108,,,,,"","SRID=4326;LINESTRING(-80.2962397357652 43.3774171019439,-80.3169786716271 43.3991787353579)"
10049,14102,18349,,3,,60,Powerline,,,33910.3626210636,,,,,"","SRID=4326;LINESTRING(-98.325433212371 38.0522932127324,-97.9499293636623 38.1226596635471)"
10609,21384,21364,,,,,,,,27589.6823002659,,,,,"","SRID=4326;LINESTRING(-65.5633988081538 46.0608706745715,-65.2856889499816 46.0377480089643)"
32439,2307,8972,345000;345000;115000,3;6,,60,,,,8287.85705925254,,,,,"","SRID=4326;LINESTRING(-76.1518144095622 42.5950567254118,-76.1394170023651 42.5206776353514)"
10043,21110,21111,230000,3,,60,,,,1561.68854263668,,,,,"","SRID=4326;LINESTRING(-117.336363981906 33.2161059539348,-117.340562887207 33.225787356144)"
14831,15536,23239,,6,,,,,,1235.60425562136,,,,,"","SRID=4326;LINESTRING(-111.885997308336 33.6441313538245,-111.877121528771 33.634953173635)"
18113,24714,24717,,,,,,,,18.8979945767667,,,,,"","SRID=4326;LINESTRING(-95.3051086058423 35.7632137987349,-95.3050606358061 35.7633944998433)"
1990,23495,30478,230000,3,,,,,,160.660095457979,,,,,"","SRID=4326;LINESTRING(-84.6070604786588 33.8802706690458,-84.6082885360984 33.8795754336897)"
6995,9865,28955,230000,3,,60,,,,854.789842180304,,,,,"","SRID=4326;LINESTRING(-77.421753972915 35.6172791292664,-77.4323187670499 35.6136523301856)"
40153,681,676,230000,3,1,,,,Columbia - Vantage,49267.9555017179,,,,,"","SRID=4326;LINESTRING(-119.938926091131 46.8768848054862,-120.077043800546 47.2948450277966)"
25807,54,19553,69000,3,,,,Progress Energy,,3821.2595881061,,,,,"","SRID=4326;LINESTRING(-81.4527839339022 28.4372923939963,-81.4545704025795 28.4736560010834)"
3980,28563,31285,230000,3,,60,,,,299.07550164842,,,,,"","SRID=4326;LINESTRING(-91.1123129625584 30.2782928478038,-91.1165893010185 30.2746440290449)"
18551,12010,24898,,,,,,,,5160.01379949369,,,,,"","SRID=4326;LINESTRING(-83.258910016148 42.6485532438186,-83.2939544003041 42.6740529601504)"
25677,775,19501,345000,,,,,ComEd,,7437.91505139459,,,,,"","SRID=4326;LINESTRING(-88.2360568888874 41.5424681340336,-88.2522824169586 41.4779209205582)"
31564,8115,8121,345000,3,2,60,,,,46100.9422794336,,,,,"","SRID=4326;LINESTRING(-91.4942319366605 38.3856632351604,-90.9908427570684 38.4896254648695)"
23016,19486,27038,345000,6,,60,,,,6365.23811895338,,,,,"","SRID=4326;LINESTRING(-89.1612687883381 42.0704193178428,-89.2378788225669 42.0707724081545)"
42518,2050,3087,230000,3,,60,Fentress - Sligo 230kV transmission line,,269,27688.0721200803,,,,,"","SRID=4326;LINESTRING(-76.2369099668874 36.6436111545284,-76.0900125056615 36.4361728491773)"
32413,1505,8930,230000,6,,,,,,37742.5431671501,,,,,"","SRID=4326;LINESTRING(-80.1598849242116 43.9155676868728,-79.9019784993552 44.2024334885644)"
23495,30702,27262,230000,3;9,,60,,,,11624.1799657411,,,,,"","SRID=4326;LINESTRING(-100.977452039659 22.2251053203377,-100.994945448307 22.3277252128732)"
13849,22770,22771,230000,,,60,,JEA,,414.961930783503,,,,,"","SRID=4326;LINESTRING(-81.5359079108224 30.4057072031019,-81.5370514661791 30.4093327210607)"
19997,25601,25599,,,,,,,,1354.20652581858,,,,,"","SRID=4326;LINESTRING(-75.3353658935955 40.6293549719712,-75.3322704787895 40.6404600070655)"
25305,19322,19323,230000,,,,,,,69.797916326446,,,,,"","SRID=4326;LINESTRING(-79.6642369346506 43.7297541650356,-79.663754539343 43.7296803589033)"
25741,18100,18102,,,,,,,,18307.9089592713,,,,,"","SRID=4326;LINESTRING(-87.9703829061328 32.2440990214484,-87.7842929424402 32.2264220172802)"
35147,1370,12284,,6,,,,,,6024.80227966504,,,,,"","SRID=4326;LINESTRING(-77.3721878668422 38.8744404221714,-77.3996462637227 38.8347778702086)"
8193,8111,29428,345000,6,2,60,,,,36990.5406875719,,,,,"","SRID=4326;LINESTRING(-91.4602500336394 38.9215065000016,-91.7807300433487 38.7630914180965)"
1530,1818,30281,120000;220000;230000;230000,6,,,,Hydro-Québec,1160,1509.56227195062,,,,,"","SRID=4326;LINESTRING(-72.9906544629533 45.4112284935536,-73.0048253380005 45.4028547354937)"
11234,4790,21674,230000,,,,,,,14998.4558379451,,,,,"","SRID=4326;LINESTRING(-106.03348956159 39.4850995151983,-106.024060978845 39.5968367862316)"
42110,2693,2694,138000;345000,,,,138kV transmission line,,,6083.36857890435,,,,,"","SRID=4326;LINESTRING(-83.4584001396356 41.6450729723684,-83.4497248532771 41.590118935733)"
38103,8669,15536,230000,6;3,2,60,,,,7161.96036198902,,,,,"","SRID=4326;LINESTRING(-111.839099491771 33.5911205009084,-111.885997308336 33.6441313538245)"
5532,6942,28471,,,,,Transmission Line,,,12007.9183504185,,,,,"","SRID=4326;LINESTRING(-80.7052327054821 35.4221675790823,-80.8317782971912 35.3837856901049)"
8110,29101,29394,230000,6;3,,60,,,,20249.0745954493,,,,,"","SRID=4326;LINESTRING(-103.570963106503 25.4937557834144,-103.47369729272 25.5955784325012)"
11759,3294,21881,115000,,,,115kV transmission line,,,1333.38397421303,,,,,"","SRID=4326;LINESTRING(-90.3292873967023 32.3111556123855,-90.3221279431827 32.3026545763747)"
19620,25399,25398,,,,,,,,191.869955013861,,,,,"","SRID=4326;LINESTRING(-52.8537094274556 47.5305597596206,-52.8524377723394 47.5290504852458)"
26855,20036,20037,,,,,,,,427.554471056464,,,,,"","SRID=4326;LINESTRING(-78.0052542292504 44.0366671905403,-78.0104136132532 44.0356412080099)"
3856,4569,31243,230000,3,,,,,,104281.355429763,,,,,"","SRID=4326;LINESTRING(-106.13352385123 28.7297937842357,-105.445573156313 28.1656067680776)"
12690,22303,22304,115000,,,,,,,5037.08374914078,,,,,"","SRID=4326;LINESTRING(-77.499355490416 43.087940360473,-77.4374904032608 43.0870169044148)"
33426,10038,10037,230000,3,,60,,,,2284.50743655178,,,,,"","SRID=4326;LINESTRING(-77.3179528672517 35.8068059668883,-77.2924121158784 35.8116074425585)"
4587,2972,29586,230000,,,,,,,13430.3423195378,,,,,"","SRID=4326;LINESTRING(-75.8198865492678 39.9655400433459,-75.6659470697952 39.9688553598902)"
13710,22701,22702,345000;115000,6,,60,,,,1792.61644492561,,,,,"","SRID=4326;LINESTRING(-98.3350446718127 40.3893358793225,-98.335094528311 40.4054927880251)"
4352,1283,29518,230000,3,,60,,,,2767.72323998511,,,,,"","SRID=4326;LINESTRING(-101.213496759349 47.0675840262434,-101.197870804616 47.0714383202187)"
7545,5,29188,230000,3,,60,,,,37541.4103616272,,,,,"","SRID=4326;LINESTRING(-75.5181201413605 40.7131278604394,-75.1093254092923 40.7992648099886)"
40644,19690,1187,,,,,,,,8461.29083609204,,,,,"","SRID=4326;LINESTRING(-76.7664725117155 44.2767978736302,-76.7193852443271 44.2080375302593)"
27173,15566,20209,,,,,,,,3601.65103365126,,,,,"","SRID=4326;LINESTRING(-63.5665006601663 44.7161006053479,-63.5947297238963 44.6900554638898)"
11084,197,21596,220000,3,,60,,,,1210.72752205036,,,,,"","SRID=4326;LINESTRING(-118.903006617224 34.280924822642,-118.902021610755 34.2947675148229)"
20249,164,19092,,6;3;3,2;1,,,,,2434.47815415069,,,,,"","SRID=4326;LINESTRING(-123.420779168631 48.4901758312437,-123.455275729939 48.4904245783766)"
6010,22271,28609,,,,,,,,41.9606965870365,,,,,"","SRID=4326;LINESTRING(-78.8354428093582 42.8044714810732,-78.8375516312658 42.8044102020878)"
442,21046,29828,,,,,,,,11745.5478426995,,,,,"","SRID=4326;LINESTRING(-70.3393179774869 47.0743191658788,-70.4490162938964 46.999910404203)"
3624,3454,31155,,6,1,,,,,11449.7084828313,,,,,"","SRID=4326;LINESTRING(-97.1633572718219 49.8169899496086,-97.313950625186 49.8088027387611)"
20674,412,25930,,6,,,,,,5391.03481103399,,,,,"","SRID=4326;LINESTRING(-111.914087295408 40.4245593277729,-111.88404861759 40.3824315059229)"
2646,19692,30757,,,,,,,,631.444453940503,,,,,"","SRID=4326;LINESTRING(-122.667108362529 44.7686308726003,-122.674821423552 44.7701108181943)"
30652,4398,7210,138000,6;3;3,,60,,,,9400.70554692982,,,,,"","SRID=4326;LINESTRING(-88.2242998083632 41.8933465860308,-88.2261300405091 41.813542227502)"
34235,9526,11078,,,,,,,,6327.85279851862,,,,,"","SRID=4326;LINESTRING(-93.4401725916264 44.7531199279046,-93.3582937353915 44.7548193353299)"
11040,21575,21576,230000,3,,,,,,14395.5588312679,,,,,"","SRID=4326;LINESTRING(-106.150681572414 28.5552363970236,-106.009443323047 28.5752379544754)"
28906,5237,5238,115000;230000,3,,60,115kV transmission line,,,71.1193945199619,,,,,"","SRID=4326;LINESTRING(-90.2165307420077 32.3603638169107,-90.2138334313979 32.3584599715291)"
5321,1229,28410,500000,3,,60,,,,22220.9607732842,,,,,"","SRID=4326;LINESTRING(-120.532214182982 45.7836299515903,-120.737253895196 45.6773371498037)"
6218,6723,28677,500000,,,,,,,21671.7608926436,,,,,"","SRID=4326;LINESTRING(-84.5094709735399 33.5533676538873,-84.6164474053136 33.686155550962)"
33339,9934,9953,230000,3,,60,,,,964.899612948235,,,,,"","SRID=4326;LINESTRING(-80.0730114390013 33.054423777444,-80.0587980874789 33.0520706634941)"
35748,19089,168,230000,3,,,,,,10388.2707560121,,,,,"","SRID=4326;LINESTRING(-117.092805196227 32.6153074716373,-117.016199260908 32.6378522398949)"
37230,6806,14572,230000,,,60,,,,4114.51306298828,,,,,"","SRID=4326;LINESTRING(-84.3996077824099 30.1850887341448,-84.3577819214118 30.1976785168158)"
42542,236,3121,230000,3,1,,,SMUD,Hurley-Carmichael,7573.12968522124,,,,,"","SRID=4326;LINESTRING(-121.417996352105 38.5872858937131,-121.383583993218 38.6372921105952)"
39775,19669,606,,,,,,,,2787.92904446146,,,,,"","SRID=4326;LINESTRING(-111.947760910464 41.2587797759252,-111.929958041178 41.2401799288153)"
8531,20402,20403,345000,3,,60,,,,468.919481264331,,,,,"","SRID=4326;LINESTRING(-85.1549559061834 42.4176213589225,-85.1580453921085 42.4153541065458)"
10633,4087,21375,,6,1,,,,,5676.86467224112,,,,,"","SRID=4326;LINESTRING(-99.0597425214239 19.3649523264704,-99.0099599042182 19.378006963364)"
15608,23588,23590,230000,3,,60,Lewistown - Yeagertown 230kV #2,Pennsylvania Electric Company,,188.870556303143,,,,,"","SRID=4326;LINESTRING(-77.6000264503723 40.5791976909554,-77.6002889380983 40.5802769765917)"
22574,26824,26825,,,,,,,,16.0833323399582,,,,,"","SRID=4326;LINESTRING(-85.0823747261724 39.2103671157129,-85.0821961410939 39.2102902726632)"
7017,7942,28968,,6,1,,,,,26085.6903799468,,,,,"","SRID=4326;LINESTRING(-119.164051585515 35.3876846547158,-119.452247780269 35.4030708371503)"
15878,9709,23696,230000,3,,60,,,,4162.41699102703,,,,,"","SRID=4326;LINESTRING(-104.200425482161 32.4453464142604,-104.192112426558 32.4836102041173)"
6634,23147,28800,,,,,,,,7815.55249170267,,,,,"","SRID=4326;LINESTRING(-97.5477409447165 35.3343765627975,-97.5901429351573 35.298050002889)"
33105,9680,9683,,,,,,,,116.87200779669,,,,,"","SRID=4326;LINESTRING(-92.6267788371513 47.5658404116403,-92.6224440281409 47.5653095192678)"
38449,15855,15864,,,,,,,,5372.11749652216,,,,,"","SRID=4326;LINESTRING(-102.752861771904 32.6973409986111,-102.79484008397 32.6822026785575)"
16515,10354,23993,230000,3,,60,Cocodrie - Ville Platte 230kV,Cleco Power,L160,17834.292315399,,,,,"","SRID=4326;LINESTRING(-92.2635303622571 30.8451828397368,-92.2689442505125 30.6982569894154)"
1004,23846,30068,230000;230000;115000;230000,3;6;3,,60,Rockingham - West End 230kV,Carolina Power & Light Company,,1974.04897952934,,,,,"","SRID=4326;LINESTRING(-79.2296104406267 35.4648070705554,-79.2138794915463 35.4775843821753)"
4851,18612,28145,,,,,,,,15522.4425636245,,,,,"","SRID=4326;LINESTRING(-83.339002935509 36.8395669560183,-83.4805743930718 36.769049076339)"
26183,1262,19726,230000,3,,60,,,,122.699364428781,,,,,"","SRID=4326;LINESTRING(-76.7237562925135 40.2594850267886,-76.7210481213956 40.2609714683485)"
32584,9117,9120,,,,,,,,764.024604402239,,,,,"","SRID=4326;LINESTRING(-83.6992845223396 33.8470331629411,-83.6987948336014 33.8379123885762)"
11100,4635,21607,230000,6,,60,,,,708.39552196672,,,,,"","SRID=4326;LINESTRING(-99.2839610937998 49.5382295739705,-99.27294439859 49.5363282794086)"
30621,3944,7180,500000,,,,,,,44372.1529937816,,,,,"","SRID=4326;LINESTRING(-87.0186162482926 35.6728630223746,-86.5984151800137 35.8279149775064)"
29701,6130,6132,500000,3,,60,,,,121502.282711751,,,,,"","SRID=4326;LINESTRING(-77.4251901247031 37.0891717887576,-78.7063963602806 36.8661079996653)"
31780,8299,8305,230000,6;3;3;6,,,,,,2544.26207189875,,,,,"","SRID=4326;LINESTRING(-84.3725988935889 33.726660622428,-84.3504487557967 33.7106110120558)"
34746,4540,11744,,,,,,,,840.460553976038,,,,,"","SRID=4326;LINESTRING(-82.2265568310724 34.694569789136,-82.2157309967651 34.6957430927256)"
1490,11867,30266,,,,,,,,726.767410834505,,,,,"","SRID=4326;LINESTRING(-104.754920677933 39.6090665409903,-104.754250079319 39.6017038706411)"
18629,861,19052,345000,3;6,,60,345kV transmission line,,,547.792642586037,,,,,"","SRID=4326;LINESTRING(-89.6091517141388 41.7606090969639,-89.6091365394814 41.7540028166227)"
26473,10619,19870,500000,3,,,Middleport to Milton,Hydro One,M585M;V586M,1408.69739336691,,,,,"","SRID=4326;LINESTRING(-80.0495263233861 42.8055287156105,-80.0572215745214 42.8265739640084)"
32068,6569,8576,230000,3,,60,,,,34398.3398309017,,,,,"","SRID=4326;LINESTRING(-97.8713116934443 38.094863375344,-97.6312954761528 38.3211330693068)"
24796,27846,27847,,,,,,,,231.19238691038,,,,,"","SRID=4326;LINESTRING(-119.545806804967 39.5618171090349,-119.546439488422 39.5638551705466)"
1278,20830,30176,,,,,,,,1377.93047208866,,,,,"","SRID=4326;LINESTRING(-70.9879685371099 46.4468028807576,-70.9997611600886 46.455859567638)"
6908,5765,28917,345000;138000;345000,6;3,,60,,,,13212.4764719018,,,,,"","SRID=4326;LINESTRING(-90.5295085743291 38.822213592282,-90.6819979326342 38.8265252255691)"
8103,6790,29392,138000,3,1,60,,Florida Power & Light,,3241.06988586408,,,,,"","SRID=4326;LINESTRING(-81.7688183864897 26.6729474696482,-81.7662937200189 26.6427641187919)"
4005,18376,31294,,,,,,,,29078.5408680816,,,,,"","SRID=4326;LINESTRING(-89.2087679276382 30.9809489579695,-89.4382081494151 31.0011516911791)"
17993,24659,24660,,,,,,,,1821.77844161735,,,,,"","SRID=4326;LINESTRING(-82.1921284835131 42.4434812808248,-82.1761673073764 42.4548677750148)"
12156,13409,22048,,,,,,,,7134.14268774618,,,,,"","SRID=4326;LINESTRING(-75.1636865212121 40.1890022050067,-75.2312727117329 40.2248537101718)"
13264,21049,22502,345000,3,2,60,,,,335252.190631805,,,,,"","SRID=4326;LINESTRING(-108.963581611469 34.2995985038786,-107.699773638602 32.3144836846469)"
15078,23359,23361,345000,3,,60,,,,602.859660565531,,,,,"","SRID=4326;LINESTRING(-85.9779814100472 42.7769170799039,-85.9782174873039 42.7823477806241)"
5028,11989,28235,,,,,,,,10412.1160932086,,,,,"","SRID=4326;LINESTRING(-96.8344219248563 34.8685392916677,-96.820021743466 34.7786385777427)"
1958,23270,30464,345000,3,,60,,,,31584.2891287702,,,,,"","SRID=4326;LINESTRING(-76.5205623857804 43.4375227851493,-76.3731399060358 43.1805356733742)"
10488,2980,21319,,,,,,,,6995.49867601043,,,,,"","SRID=4326;LINESTRING(-98.2676467703244 19.0604696911935,-98.2607989135802 19.1235427886634)"
30743,22682,7284,345000,3,,60,,,,36881.783383598,,,,,"","SRID=4326;LINESTRING(-101.266091676024 41.098250573027,-101.656417159769 41.1579034551002)"
35003,3750,12082,,,,,,,,3699.56661140264,,,,,"","SRID=4326;LINESTRING(-92.6120950161108 43.4815360263336,-92.6520495621333 43.4730357986105)"
1707,5058,30356,,,,,,,,391.673918709267,,,,,"","SRID=4326;LINESTRING(-66.0145021687793 45.2855359816125,-66.0188653807729 45.2876265840218)"
36310,19068,247,115000;345000,,,,,,,29723.7867257576,,,,,"","SRID=4326;LINESTRING(-93.4445769188566 45.1296894170559,-93.8100707913086 45.1107222750523)"
9753,17974,20955,,,,,,,,888.393181124923,,,,,"","SRID=4326;LINESTRING(-66.632868306726 45.9705263842049,-66.626780334214 45.9776534947983)"
42347,2909,2910,230000,6,,,,,,6980.22959384507,,,,,"","SRID=4326;LINESTRING(-104.922200181962 39.6014421358999,-104.904944627746 39.5502272459338)"
30137,29021,6669,230000,6;3;3,,60,Marshall Steam - Stamey 230kV,Duke Energy Carolinas,,20504.4524553595,,,,,"","SRID=4326;LINESTRING(-80.9924196494748 35.771843407038,-80.967275961321 35.5965668806258)"
19050,3099,25119,230000,3;6;6,,60,,,,790.250161354817,,,,,"","SRID=4326;LINESTRING(-77.7772342904252 38.5396447774713,-77.7724947204226 38.5426735989263)"
7740,26098,29258,,,,,,,,1653.82317183915,,,,,"","SRID=4326;LINESTRING(-82.6108682717373 38.3440311204369,-82.5937579009552 38.3442342158434)"
28383,22583,4632,230000,6;3;3,,,London to Middleport,Hydro One,,30999.7362701537,,,,,"","SRID=4326;LINESTRING(-80.813062078286 42.9916714985073,-81.1891474144716 42.9385565641742)"
33067,9656,9645,230000,3,,60,,,,66694.3843232868,,,,,"","SRID=4326;LINESTRING(-111.513094624971 45.9355245227318,-110.665867275416 45.9549528052896)"
6061,23562,28630,345000,6,,60,,,,3853.93408958396,,,,,"","SRID=4326;LINESTRING(-85.4476846077592 38.5700201760706,-85.4097383167934 38.5820412609132)"
6087,22443,28639,345000,3,,,,,,59275.271991654,,,,,"","SRID=4326;LINESTRING(-85.8988518709411 37.6617137594955,-85.2488414250279 37.6050378731371)"
33365,9984,9986,230000,6,,60,,,,5251.08817048773,,,,,"","SRID=4326;LINESTRING(-81.8060765005301 33.583585378427,-81.7920140082656 33.5486110896791)"
5691,21580,28511,230000,3,,,,,,128890.595112181,,,,,"","SRID=4326;LINESTRING(-106.480757192937 31.3238484902164,-106.455537655284 30.1769962656501)"
24286,27604,27603,230000,6,,60,,Tampa Electric,,3544.14204980972,,,,,"","SRID=4326;LINESTRING(-81.9266373301725 27.8872934571662,-81.9281113757222 27.8553231221712)"
30823,7376,7377,115000,3,,60,,,,10939.3072013929,,,,,"","SRID=4326;LINESTRING(-88.2364008054446 30.5792696234968,-88.273488137387 30.6660302894481)"
986,9856,30061,,,,,,,,4907.89796549203,,,,,"","SRID=4326;LINESTRING(-79.4350999804385 33.717444248183,-79.3810750211033 33.7202188758109)"
6896,9103,28911,345000,6;3;3;6;3;3;3;3;6,,60,345kV transmission line,Commonwealth Edison,,118149.530775094,,,,,"","SRID=4326;LINESTRING(-89.6863126769183 40.5406149348358,-88.5884862494029 41.1427573596581)"
16339,10152,23915,230000,3;6,,60,,,,1390.75032418611,,,,,"","SRID=4326;LINESTRING(-84.9922684819862 32.481851704283,-84.9974373990914 32.4932473789543)"
40098,678,645,500000,6;3;3,3,,,,Columbia - Schultz,2455.7101932685,,,,,"","SRID=4326;LINESTRING(-120.474698864617 47.1209466477541,-120.51108751626 47.1209312275645)"
1432,30246,30245,,,,,,,,36108.9590116173,,,,,"","SRID=4326;LINESTRING(-73.3141195266659 46.0001183382775,-73.0253128642521 46.2499642550365)"
23670,21520,27340,230000,3,,60,,,,7804.26403303444,,,,,"","SRID=4326;LINESTRING(-100.44390133588 20.643158593868,-100.514057334119 20.6322264569094)"
6847,8953,28893,345000,6,,60,,,,47438.9520626341,,,,,"","SRID=4326;LINESTRING(-83.454491371749 42.237437995728,-83.3462707440233 41.8917868561791)"
25682,17781,17862,230000,6,,,,Hydro One,C16L;C17L,3318.18747540509,,,,,"","SRID=4326;LINESTRING(-79.2296370307591 43.7697522678134,-79.1999582209078 43.7908912978882)"
35697,69,163,,6;3;3,,,,,,14071.2611245496,,,,,"","SRID=4326;LINESTRING(-122.875136201345 49.1362537833556,-123.0422130007 49.0921153203806)"
